tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAX002,34.017518,-117.864544,677.0,80.4,46.101,0.753,2025-01-01T12:33:47
AAX002,34.017822,-117.862326,679.2,80.4,46.101,0.752,2025-01-01T12:33:57
AAX002,34.018126,-117.860109,681.5,80.4,46.101,0.751,2025-01-01T12:34:07
AAX002,34.018429,-117.857891,683.7,80.4,46.101,0.75,2025-01-01T12:34:17
AAX002,34.018733,-117.855674,686.0,80.4,46.101,0.749,2025-01-01T12:34:27
AAX002,34.019037,-117.853456,688.2,80.4,46.101,0.748,2025-01-01T12:34:37
AAX002,34.019341,-117.851239,690.4,80.4,46.101,0.747,2025-01-01T12:34:47
AAX002,34.019644,-117.849021,692.7,80.4,46.101,0.746,2025-01-01T12:34:57
AAX002,34.019948,-117.846804,694.9,80.4,46.101,0.745,2025-01-01T12:35:07
AAX002,34.020252,-117.844586,697.2,80.4,46.101,0.744,2025-01-01T12:35:17
AAX002,34.020556,-117.842369,699.4,80.4,46.101,0.743,2025-01-01T12:35:27
AAX002,34.020859,-117.840151,701.7,80.4,46.101,0.742,2025-01-01T12:35:37
AAX002,34.021163,-117.837934,703.9,80.4,46.101,0.741,2025-01-01T12:35:47
AAX002,34.021467,-117.835716,706.2,80.4,46.101,0.74,2025-01-01T12:35:57
AAX002,34.021771,-117.833499,708.4,80.4,46.101,0.739,2025-01-01T12:36:07
AAX002,34.022075,-117.831281,710.6,80.4,46.101,0.738,2025-01-01T12:36:17
AAX002,34.022378,-117.829064,712.9,80.4,46.101,0.737,2025-01-01T12:36:27
AAX002,34.022682,-117.826847,715.1,80.4,46.101,0.736,2025-01-01T12:36:37
AAX002,34.022986,-117.824629,717.4,80.4,46.101,0.735,2025-01-01T12:36:47
AAX002,34.02329,-117.822412,719.6,80.4,46.101,0.734,2025-01-01T12:36:57
AAX002,34.023593,-117.820194,721.9,80.4,46.101,0.733,2025-01-01T12:37:07
AAX002,34.023897,-117.817977,724.1,80.4,46.101,0.732,2025-01-01T12:37:17
AAX002,34.024201,-117.815759,726.3,80.4,46.101,0.731,2025-01-01T12:37:27
AAX002,34.024505,-117.813542,728.6,80.4,46.101,0.73,2025-01-01T12:37:37
AAX002,34.024808,-117.811324,730.8,80.4,46.101,0.729,2025-01-01T12:37:47
AAX002,34.025112,-117.809107,733.1,80.4,46.101,0.728,2025-01-01T12:37:57
AAX002,34.025416,-117.806889,735.3,80.4,46.101,0.727,2025-01-01T12:38:07
AAX002,34.02572,-117.804672,737.6,80.4,46.101,0.726,2025-01-01T12:38:17
AAX002,34.026024,-117.802454,739.8,80.4,46.101,0.725,2025-01-01T12:38:27
AAX002,34.026327,-117.800237,742.1,80.4,46.101,0.724,2025-01-01T12:38:37
AAX002,34.026631,-117.798019,744.3,80.4,46.101,0.723,2025-01-01T12:38:47
AAX002,34.026935,-117.795802,746.5,80.4,46.101,0.722,2025-01-01T12:38:57
AAX002,34.027239,-117.793584,748.8,80.4,46.101,0.721,2025-01-01T12:39:07
AAX002,34.027542,-117.791367,751.0,80.4,46.101,0.72,2025-01-01T12:39:17
AAX002,34.027846,-117.789149,753.3,80.4,46.101,0.719,2025-01-01T12:39:27
AAX002,34.02815,-117.786932,755.5,80.4,46.101,0.718,2025-01-01T12:39:37
AAX002,34.028454,-117.784715,757.8,80.4,46.101,0.717,2025-01-01T12:39:47
AAX002,34.028757,-117.782497,760.0,80.4,46.101,0.716,2025-01-01T12:39:57
AAX002,34.029061,-117.78028,762.2,80.4,46.101,0.715,2025-01-01T12:40:07
AAX002,34.029365,-117.778062,764.5,80.4,46.101,0.714,2025-01-01T12:40:17
AAX002,34.029669,-117.775845,766.7,80.4,46.101,0.713,2025-01-01T12:40:27
AAX002,34.029973,-117.773627,769.0,80.4,46.101,0.712,2025-01-01T12:40:37
AAX002,34.030276,-117.77141,771.2,80.4,46.101,0.711,2025-01-01T12:40:47
AAX002,34.03058,-117.769192,773.5,80.4,46.101,0.71,2025-01-01T12:40:57
AAX002,34.030884,-117.766975,775.7,80.4,46.101,0.709,2025-01-01T12:41:07
AAX002,34.031188,-117.764757,778.0,80.4,46.101,0.708,2025-01-01T12:41:17
AAX002,34.031491,-117.76254,780.2,80.4,46.101,0.707,2025-01-01T12:41:27
AAX002,34.031795,-117.760322,782.4,80.4,46.101,0.706,2025-01-01T12:41:37
AAX002,34.032099,-117.758105,784.7,80.4,46.101,0.705,2025-01-01T12:41:47
AAX002,34.032403,-117.755887,786.9,80.4,46.101,0.704,2025-01-01T12:41:57
AAX002,34.032706,-117.75367,789.2,80.4,46.101,0.703,2025-01-01T12:42:07
AAX002,34.03301,-117.751452,791.4,80.4,46.101,0.702,2025-01-01T12:42:17
AAX002,34.033314,-117.749235,793.7,80.4,46.101,0.701,2025-01-01T12:42:27
AAX002,34.033618,-117.747017,795.9,80.4,46.101,0.7,2025-01-01T12:42:37
AAX002,34.033922,-117.7448,798.2,80.4,46.101,0.699,2025-01-01T12:42:47
AAX002,34.034225,-117.742583,800.4,80.4,46.101,0.698,2025-01-01T12:42:57
AAX002,34.034529,-117.740365,802.6,80.4,46.101,0.697,2025-01-01T12:43:07
AAX002,34.034833,-117.738148,804.9,80.4,46.101,0.696,2025-01-01T12:43:17
AAX002,34.035137,-117.73593,807.1,80.4,46.101,0.695,2025-01-01T12:43:27
AAX002,34.03544,-117.733713,809.4,80.4,46.101,0.694,2025-01-01T12:43:37
AAX002,34.035744,-117.731495,811.6,80.4,46.101,0.693,2025-01-01T12:43:47
AAX002,34.036048,-117.729278,813.9,80.4,46.101,0.692,2025-01-01T12:43:57
AAX002,34.036352,-117.72706,816.1,80.4,46.101,0.691,2025-01-01T12:44:07
AAX002,34.036655,-117.724843,818.3,80.4,46.101,0.69,2025-01-01T12:44:17
AAX002,34.036959,-117.722625,820.6,80.4,46.101,0.689,2025-01-01T12:44:27
AAX002,34.037263,-117.720408,822.8,80.4,46.101,0.688,2025-01-01T12:44:37
AAX002,34.037567,-117.71819,825.1,80.4,46.101,0.687,2025-01-01T12:44:47
AAX002,34.03787,-117.715973,827.3,80.4,46.101,0.686,2025-01-01T12:44:57
AAX002,34.038174,-117.713755,829.6,80.4,46.101,0.685,2025-01-01T12:45:07
AAX002,34.038478,-117.711538,831.8,80.4,46.101,0.684,2025-01-01T12:45:17
AAX002,34.038782,-117.70932,834.1,80.4,46.101,0.683,2025-01-01T12:45:27
AAX002,34.039086,-117.707103,836.3,80.4,46.101,0.682,2025-01-01T12:45:37
AAX002,34.039389,-117.704886,838.5,80.4,46.101,0.681,2025-01-01T12:45:47
AAX002,34.039693,-117.702668,840.8,80.4,46.101,0.68,2025-01-01T12:45:57
AAX002,34.039997,-117.700451,843.0,80.4,46.101,0.679,2025-01-01T12:46:07
AAX002,34.040301,-117.698233,845.3,80.4,46.101,0.678,2025-01-01T12:46:17
AAX002,34.040604,-117.696016,847.5,80.4,46.101,0.677,2025-01-01T12:46:27
AAX002,34.040908,-117.693798,849.8,80.4,46.101,0.676,2025-01-01T12:46:37
AAX002,34.041212,-117.691581,852.0,80.4,46.101,0.675,2025-01-01T12:46:47
AAX002,34.041516,-117.689363,854.2,80.4,46.101,0.674,2025-01-01T12:46:57
AAX002,34.041819,-117.687146,856.5,80.4,46.101,0.673,2025-01-01T12:47:07
AAX002,34.042123,-117.684928,858.7,80.4,46.101,0.672,2025-01-01T12:47:17
AAX002,34.042427,-117.682711,861.0,80.4,46.101,0.671,2025-01-01T12:47:27
AAX002,34.042731,-117.680493,863.2,80.4,46.101,0.67,2025-01-01T12:47:37
AAX002,34.043035,-117.678276,865.5,80.4,46.101,0.669,2025-01-01T12:47:47
AAX002,34.043338,-117.676058,867.7,80.4,46.101,0.668,2025-01-01T12:47:57
AAX002,34.043642,-117.673841,870.0,80.4,46.101,0.667,2025-01-01T12:48:07
AAX002,34.043946,-117.671623,872.2,80.4,46.101,0.666,2025-01-01T12:48:17
AAX002,34.04425,-117.669406,874.4,80.4,46.101,0.665,2025-01-01T12:48:27
AAX002,34.044553,-117.667188,876.7,80.4,46.101,0.664,2025-01-01T12:48:37
AAX002,34.044857,-117.664971,878.9,80.4,46.101,0.663,2025-01-01T12:48:47
AAX002,34.045161,-117.662754,881.2,80.4,46.101,0.662,2025-01-01T12:48:57
AAX002,34.045465,-117.660536,883.4,80.4,46.101,0.661,2025-01-01T12:49:07
AAX002,34.045768,-117.658319,885.7,80.4,46.101,0.66,2025-01-01T12:49:17
AAX002,34.046072,-117.656101,887.9,80.4,46.101,0.659,2025-01-01T12:49:27
AAX002,34.046376,-117.653884,890.1,80.4,46.101,0.658,2025-01-01T12:49:37
AAX002,34.04668,-117.651666,892.4,80.4,46.101,0.657,2025-01-01T12:49:47
AAX002,34.046984,-117.649449,894.6,80.4,46.101,0.656,2025-01-01T12:49:57
AAX002,34.047287,-117.647231,896.9,80.4,46.101,0.655,2025-01-01T12:50:07
AAX002,34.047591,-117.645014,899.1,80.4,46.101,0.654,2025-01-01T12:50:17
AAX002,34.047895,-117.642796,901.4,80.4,46.101,0.653,2025-01-01T12:50:27
AAX002,34.048199,-117.640579,903.6,80.4,46.101,0.652,2025-01-01T12:50:37
AAX002,34.048502,-117.638361,905.9,80.4,46.101,0.651,2025-01-01T12:50:47
AAX002,34.048806,-117.636144,908.1,80.4,46.101,0.65,2025-01-01T12:50:57
AAX002,34.04911,-117.633926,910.3,80.4,46.101,0.649,2025-01-01T12:51:07
AAX002,34.049414,-117.631709,912.6,80.4,46.101,0.648,2025-01-01T12:51:17
AAX002,34.049717,-117.629491,914.8,80.4,46.101,0.647,2025-01-01T12:51:27
AAX002,34.050021,-117.627274,917.1,80.4,46.101,0.646,2025-01-01T12:51:37
AAX002,34.050325,-117.625056,919.3,80.4,46.101,0.645,2025-01-01T12:51:47
AAX002,34.050629,-117.622839,921.6,80.4,46.101,0.644,2025-01-01T12:51:57
AAX002,34.050933,-117.620622,923.8,80.4,46.101,0.643,2025-01-01T12:52:07
AAX002,34.051236,-117.618404,926.0,80.4,46.101,0.642,2025-01-01T12:52:17
AAX002,34.05154,-117.616187,928.3,80.4,46.101,0.641,2025-01-01T12:52:27
AAX002,34.051844,-117.613969,930.5,80.4,46.101,0.64,2025-01-01T12:52:37
AAX002,34.052148,-117.611752,932.8,80.4,46.101,0.639,2025-01-01T12:52:47
AAX002,34.052451,-117.609534,935.0,80.4,46.101,0.638,2025-01-01T12:52:57
AAX002,34.052755,-117.607317,937.3,80.4,46.101,0.637,2025-01-01T12:53:07
AAX002,34.053059,-117.605099,939.5,80.4,46.101,0.636,2025-01-01T12:53:17
AAX002,34.053363,-117.602882,941.8,80.4,46.101,0.635,2025-01-01T12:53:27
AAX002,34.053666,-117.600664,944.0,80.4,46.101,0.634,2025-01-01T12:53:37
AAX007,33.942791,-118.410042,125.0,80.4,49.749,0.999,2025-01-01T10:50:38
AAX007,33.943118,-118.407654,127.4,80.4,49.749,0.998,2025-01-01T10:50:48
AAX007,33.943445,-118.405267,129.8,80.4,49.749,0.997,2025-01-01T10:50:58
AAX007,33.943772,-118.402879,132.2,80.4,49.749,0.996,2025-01-01T10:51:08
AAX007,33.944099,-118.400492,134.7,80.4,49.749,0.995,2025-01-01T10:51:18
AAX007,33.944426,-118.398104,137.1,80.4,49.749,0.994,2025-01-01T10:51:28
AAX007,33.944753,-118.395717,139.5,80.4,49.749,0.993,2025-01-01T10:51:38
AAX007,33.94508,-118.393329,141.9,80.4,49.749,0.992,2025-01-01T10:51:48
AAX007,33.945408,-118.390942,144.3,80.4,49.749,0.991,2025-01-01T10:51:58
AAX007,33.945735,-118.388554,146.7,80.4,49.749,0.99,2025-01-01T10:52:08
AAX007,33.946062,-118.386167,149.2,80.4,49.749,0.989,2025-01-01T10:52:18
AAX007,33.946389,-118.383779,151.6,80.4,49.749,0.988,2025-01-01T10:52:28
AAX007,33.946716,-118.381391,154.0,80.4,49.749,0.987,2025-01-01T10:52:38
AAX007,33.947043,-118.379004,156.4,80.4,49.749,0.986,2025-01-01T10:52:48
AAX007,33.94737,-118.376616,158.8,80.4,49.749,0.985,2025-01-01T10:52:58
AAX007,33.947697,-118.374229,161.2,80.4,49.749,0.984,2025-01-01T10:53:08
AAX007,33.948024,-118.371841,163.7,80.4,49.749,0.983,2025-01-01T10:53:18
AAX007,33.948351,-118.369454,166.1,80.4,49.749,0.982,2025-01-01T10:53:28
AAX007,33.948678,-118.367066,168.5,80.4,49.749,0.981,2025-01-01T10:53:38
AAX007,33.949005,-118.364679,170.9,80.4,49.749,0.98,2025-01-01T10:53:48
AAX007,33.949332,-118.362291,173.3,80.4,49.749,0.979,2025-01-01T10:53:58
AAX007,33.949659,-118.359904,175.7,80.4,49.749,0.978,2025-01-01T10:54:08
AAX007,33.949986,-118.357516,178.2,80.4,49.749,0.977,2025-01-01T10:54:18
AAX007,33.950314,-118.355128,180.6,80.4,49.749,0.976,2025-01-01T10:54:28
AAX007,33.950641,-118.352741,183.0,80.4,49.749,0.975,2025-01-01T10:54:38
AAX007,33.950968,-118.350353,185.4,80.4,49.749,0.974,2025-01-01T10:54:48
AAX007,33.951295,-118.347966,187.8,80.4,49.749,0.973,2025-01-01T10:54:58
AAX007,33.951622,-118.345578,190.2,80.4,49.749,0.972,2025-01-01T10:55:08
AAX007,33.951949,-118.343191,192.6,80.4,49.749,0.971,2025-01-01T10:55:18
AAX007,33.952276,-118.340803,195.1,80.4,49.749,0.97,2025-01-01T10:55:28
AAX007,33.952603,-118.338416,197.5,80.4,49.749,0.969,2025-01-01T10:55:38
AAX007,33.95293,-118.336028,199.9,80.4,49.749,0.968,2025-01-01T10:55:48
AAX007,33.953257,-118.333641,202.3,80.4,49.749,0.967,2025-01-01T10:55:58
AAX007,33.953584,-118.331253,204.7,80.4,49.749,0.966,2025-01-01T10:56:08
AAX007,33.953911,-118.328865,207.1,80.4,49.749,0.965,2025-01-01T10:56:18
AAX007,33.954238,-118.326478,209.6,80.4,49.749,0.964,2025-01-01T10:56:28
AAX007,33.954565,-118.32409,212.0,80.4,49.749,0.963,2025-01-01T10:56:38
AAX007,33.954892,-118.321703,214.4,80.4,49.749,0.962,2025-01-01T10:56:48
AAX007,33.95522,-118.319315,216.8,80.4,49.749,0.961,2025-01-01T10:56:58
AAX007,33.955547,-118.316928,219.2,80.4,49.749,0.96,2025-01-01T10:57:08
AAX007,33.955874,-118.31454,221.6,80.4,49.749,0.959,2025-01-01T10:57:18
AAX007,33.956201,-118.312153,224.1,80.4,49.749,0.958,2025-01-01T10:57:28
AAX007,33.956528,-118.309765,226.5,80.4,49.749,0.957,2025-01-01T10:57:38
AAX007,33.956855,-118.307378,228.9,80.4,49.749,0.956,2025-01-01T10:57:48
AAX007,33.957182,-118.30499,231.3,80.4,49.749,0.955,2025-01-01T10:57:58
AAX007,33.957509,-118.302602,233.7,80.4,49.749,0.954,2025-01-01T10:58:08
AAX007,33.957836,-118.300215,236.1,80.4,49.749,0.953,2025-01-01T10:58:18
AAX007,33.958163,-118.297827,238.5,80.4,49.749,0.952,2025-01-01T10:58:28
AAX007,33.95849,-118.29544,241.0,80.4,49.749,0.951,2025-01-01T10:58:38
AAX007,33.958817,-118.293052,243.4,80.4,49.749,0.95,2025-01-01T10:58:48
AAX007,33.959144,-118.290665,245.8,80.4,49.749,0.949,2025-01-01T10:58:58
AAX007,33.959471,-118.288277,248.2,80.4,49.749,0.948,2025-01-01T10:59:08
AAX007,33.959798,-118.28589,250.6,80.4,49.749,0.947,2025-01-01T10:59:18
AAX007,33.960126,-118.283502,253.0,80.4,49.749,0.946,2025-01-01T10:59:28
AAX007,33.960453,-118.281115,255.5,80.4,49.749,0.945,2025-01-01T10:59:38
AAX007,33.96078,-118.278727,257.9,80.4,49.749,0.944,2025-01-01T10:59:48
AAX007,33.961107,-118.276339,260.3,80.4,49.749,0.943,2025-01-01T10:59:58
AAX007,33.961434,-118.273952,262.7,80.4,49.749,0.942,2025-01-01T11:00:08
AAX007,33.961761,-118.271564,265.1,80.4,49.749,0.941,2025-01-01T11:00:18
AAX007,33.962088,-118.269177,267.5,80.4,49.749,0.94,2025-01-01T11:00:28
AAX007,33.962415,-118.266789,270.0,80.4,49.749,0.939,2025-01-01T11:00:38
AAX007,33.962742,-118.264402,272.4,80.4,49.749,0.938,2025-01-01T11:00:48
AAX007,33.963069,-118.262014,274.8,80.4,49.749,0.937,2025-01-01T11:00:58
AAX007,33.963396,-118.259627,277.2,80.4,49.749,0.936,2025-01-01T11:01:08
AAX007,33.963723,-118.257239,279.6,80.4,49.749,0.935,2025-01-01T11:01:18
AAX007,33.96405,-118.254852,282.0,80.4,49.749,0.934,2025-01-01T11:01:28
AAX007,33.964377,-118.252464,284.5,80.4,49.749,0.933,2025-01-01T11:01:38
AAX007,33.964704,-118.250076,286.9,80.4,49.749,0.932,2025-01-01T11:01:48
AAX007,33.965032,-118.247689,289.3,80.4,49.749,0.931,2025-01-01T11:01:58
AAX007,33.965359,-118.245301,291.7,80.4,49.749,0.93,2025-01-01T11:02:08
AAX007,33.965686,-118.242914,294.1,80.4,49.749,0.929,2025-01-01T11:02:18
AAX007,33.966013,-118.240526,296.5,80.4,49.749,0.928,2025-01-01T11:02:28
AAX007,33.96634,-118.238139,298.9,80.4,49.749,0.927,2025-01-01T11:02:38
AAX007,33.966667,-118.235751,301.4,80.4,49.749,0.926,2025-01-01T11:02:48
AAX007,33.966994,-118.233364,303.8,80.4,49.749,0.925,2025-01-01T11:02:58
AAX007,33.967321,-118.230976,306.2,80.4,49.749,0.924,2025-01-01T11:03:08
AAX007,33.967648,-118.228589,308.6,80.4,49.749,0.923,2025-01-01T11:03:18
AAX007,33.967975,-118.226201,311.0,80.4,49.749,0.922,2025-01-01T11:03:28
AAX007,33.968302,-118.223813,313.4,80.4,49.749,0.921,2025-01-01T11:03:38
AAX007,33.968629,-118.221426,315.9,80.4,49.749,0.92,2025-01-01T11:03:48
AAX007,33.968956,-118.219038,318.3,80.4,49.749,0.919,2025-01-01T11:03:58
AAX007,33.969283,-118.216651,320.7,80.4,49.749,0.918,2025-01-01T11:04:08
AAX007,33.96961,-118.214263,323.1,80.4,49.749,0.917,2025-01-01T11:04:18
AAX007,33.969937,-118.211876,325.5,80.4,49.749,0.916,2025-01-01T11:04:28
AAX007,33.970265,-118.209488,327.9,80.4,49.749,0.915,2025-01-01T11:04:38
AAX007,33.970592,-118.207101,330.4,80.4,49.749,0.914,2025-01-01T11:04:48
AAX007,33.970919,-118.204713,332.8,80.4,49.749,0.913,2025-01-01T11:04:58
AAX007,33.971246,-118.202326,335.2,80.4,49.749,0.912,2025-01-01T11:05:08
AAX007,33.971573,-118.199938,337.6,80.4,49.749,0.911,2025-01-01T11:05:18
AAX007,33.9719,-118.19755,340.0,80.4,49.749,0.91,2025-01-01T11:05:28
AAX007,33.972227,-118.195163,342.4,80.4,49.749,0.909,2025-01-01T11:05:38
AAX007,33.972554,-118.192775,344.8,80.4,49.749,0.908,2025-01-01T11:05:48
AAX007,33.972881,-118.190388,347.3,80.4,49.749,0.907,2025-01-01T11:05:58
AAX007,33.973208,-118.188,349.7,80.4,49.749,0.906,2025-01-01T11:06:08
AAX007,33.973535,-118.185613,352.1,80.4,49.749,0.905,2025-01-01T11:06:18
AAX007,33.973862,-118.183225,354.5,80.4,49.749,0.904,2025-01-01T11:06:28
AAX007,33.974189,-118.180838,356.9,80.4,49.749,0.903,2025-01-01T11:06:38
AAX007,33.974516,-118.17845,359.3,80.4,49.749,0.902,2025-01-01T11:06:48
AAX007,33.974843,-118.176063,361.8,80.4,49.749,0.901,2025-01-01T11:06:58
AAX007,33.975171,-118.173675,364.2,80.4,49.749,0.9,2025-01-01T11:07:08
AAX007,33.975498,-118.171288,366.6,80.4,49.749,0.899,2025-01-01T11:07:18
AAX007,33.975825,-118.1689,369.0,80.4,49.749,0.898,2025-01-01T11:07:28
AAX007,33.976152,-118.166512,371.4,80.4,49.749,0.897,2025-01-01T11:07:38
AAX007,33.976479,-118.164125,373.8,80.4,49.749,0.896,2025-01-01T11:07:48
AAX007,33.976806,-118.161737,376.3,80.4,49.749,0.895,2025-01-01T11:07:58
AAX007,33.977133,-118.15935,378.7,80.4,49.749,0.894,2025-01-01T11:08:08
AAX007,33.97746,-118.156962,381.1,80.4,49.749,0.893,2025-01-01T11:08:18
AAX007,33.977787,-118.154575,383.5,80.4,49.749,0.892,2025-01-01T11:08:28
AAX007,33.978114,-118.152187,385.9,80.4,49.749,0.891,2025-01-01T11:08:38
AAX007,33.978441,-118.1498,388.3,80.4,49.749,0.89,2025-01-01T11:08:48
AAX007,33.978768,-118.147412,390.8,80.4,49.749,0.889,2025-01-01T11:08:58
AAX007,33.979095,-118.145025,393.2,80.4,49.749,0.888,2025-01-01T11:09:08
AAX007,33.979422,-118.142637,395.6,80.4,49.749,0.887,2025-01-01T11:09:18
AAX007,33.979749,-118.140249,398.0,80.4,49.749,0.886,2025-01-01T11:09:28
AAX007,33.980077,-118.137862,400.4,80.4,49.749,0.885,2025-01-01T11:09:38
AAX007,33.980404,-118.135474,402.8,80.4,49.749,0.884,2025-01-01T11:09:48
AAX007,33.980731,-118.133087,405.2,80.4,49.749,0.883,2025-01-01T11:09:58
AAX007,33.981058,-118.130699,407.7,80.4,49.749,0.882,2025-01-01T11:10:08
AAX007,33.981385,-118.128312,410.1,80.4,49.749,0.881,2025-01-01T11:10:18
AAX007,33.981712,-118.125924,412.5,80.4,49.749,0.88,2025-01-01T11:10:28
AAX007,33.982039,-118.123537,414.9,80.4,49.749,0.879,2025-01-01T11:10:38
AAX007,33.982366,-118.121149,417.3,80.4,49.749,0.878,2025-01-01T11:10:48
AAX007,33.982693,-118.118762,419.7,80.4,49.749,0.877,2025-01-01T11:10:58
AAX007,33.98302,-118.116374,422.2,80.4,49.749,0.876,2025-01-01T11:11:08
AAX007,33.983347,-118.113986,424.6,80.4,49.749,0.875,2025-01-01T11:11:18
AAX007,33.983674,-118.111599,427.0,80.4,49.749,0.874,2025-01-01T11:11:28
AAX007,33.984001,-118.109211,429.4,80.4,49.749,0.873,2025-01-01T11:11:38
AAX007,33.984328,-118.106824,431.8,80.4,49.749,0.872,2025-01-01T11:11:48
AAX007,33.984655,-118.104436,434.2,80.4,49.749,0.871,2025-01-01T11:11:58
AAX007,33.984983,-118.102049,436.7,80.4,49.749,0.87,2025-01-01T11:12:08
AAX007,33.98531,-118.099661,439.1,80.4,49.749,0.869,2025-01-01T11:12:18
AAX007,33.985637,-118.097274,441.5,80.4,49.749,0.868,2025-01-01T11:12:28
AAX007,33.985964,-118.094886,443.9,80.4,49.749,0.867,2025-01-01T11:12:38
AAX007,33.986291,-118.092499,446.3,80.4,49.749,0.866,2025-01-01T11:12:48
AAX007,33.986618,-118.090111,448.7,80.4,49.749,0.865,2025-01-01T11:12:58
AAX007,33.986945,-118.087723,451.2,80.4,49.749,0.864,2025-01-01T11:13:08
AAX007,33.987272,-118.085336,453.6,80.4,49.749,0.863,2025-01-01T11:13:18
AAX007,33.987599,-118.082948,456.0,80.4,49.749,0.862,2025-01-01T11:13:28
AAX007,33.987926,-118.080561,458.4,80.4,49.749,0.861,2025-01-01T11:13:38
AAX007,33.988253,-118.078173,460.8,80.4,49.749,0.86,2025-01-01T11:13:48
AAX007,33.98858,-118.075786,463.2,80.4,49.749,0.859,2025-01-01T11:13:58
AAX007,33.988907,-118.073398,465.6,80.4,49.749,0.858,2025-01-01T11:14:08
AAX007,33.989234,-118.071011,468.1,80.4,49.749,0.857,2025-01-01T11:14:18
AAX007,33.989561,-118.068623,470.5,80.4,49.749,0.856,2025-01-01T11:14:28
AAX007,33.989889,-118.066236,472.9,80.4,49.749,0.855,2025-01-01T11:14:38
AAX007,33.990216,-118.063848,475.3,80.4,49.749,0.854,2025-01-01T11:14:48
AAX007,33.990543,-118.06146,477.7,80.4,49.749,0.853,2025-01-01T11:14:58
AAX007,33.99087,-118.059073,480.1,80.4,49.749,0.852,2025-01-01T11:15:08
AAX007,33.991197,-118.056685,482.6,80.4,49.749,0.851,2025-01-01T11:15:18
AAX007,33.991524,-118.054298,485.0,80.4,49.749,0.85,2025-01-01T11:15:28
AAX007,33.991851,-118.05191,487.4,80.4,49.749,0.849,2025-01-01T11:15:38
AAX007,33.992178,-118.049523,489.8,80.4,49.749,0.848,2025-01-01T11:15:48
AAX007,33.992505,-118.047135,492.2,80.4,49.749,0.847,2025-01-01T11:15:58
AAX007,33.992832,-118.044748,494.6,80.4,49.749,0.846,2025-01-01T11:16:08
AAX007,33.993159,-118.04236,497.1,80.4,49.749,0.845,2025-01-01T11:16:18
AAX007,33.993486,-118.039973,499.5,80.4,49.749,0.844,2025-01-01T11:16:28
AAX007,33.993813,-118.037585,501.9,80.4,49.749,0.843,2025-01-01T11:16:38
AAX007,33.99414,-118.035197,504.3,80.4,49.749,0.842,2025-01-01T11:16:48
AAX007,33.994467,-118.03281,506.7,80.4,49.749,0.841,2025-01-01T11:16:58
AAX007,33.994795,-118.030422,509.1,80.4,49.749,0.84,2025-01-01T11:17:08
AAX007,33.995122,-118.028035,511.5,80.4,49.749,0.839,2025-01-01T11:17:18
AAX007,33.995449,-118.025647,514.0,80.4,49.749,0.838,2025-01-01T11:17:28
AAX007,33.995776,-118.02326,516.4,80.4,49.749,0.837,2025-01-01T11:17:38
AAX007,33.996103,-118.020872,518.8,80.4,49.749,0.836,2025-01-01T11:17:48
AAX007,33.99643,-118.018485,521.2,80.4,49.749,0.835,2025-01-01T11:17:58
AAX007,33.996757,-118.016097,523.6,80.4,49.749,0.834,2025-01-01T11:18:08
AAX007,33.997084,-118.01371,526.0,80.4,49.749,0.833,2025-01-01T11:18:18
AAX007,33.997411,-118.011322,528.5,80.4,49.749,0.832,2025-01-01T11:18:28
AAX007,33.997738,-118.008934,530.9,80.4,49.749,0.831,2025-01-01T11:18:38
AAX007,33.998065,-118.006547,533.3,80.4,49.749,0.83,2025-01-01T11:18:48
AAX007,33.998392,-118.004159,535.7,80.4,49.749,0.829,2025-01-01T11:18:58
AAX007,33.998719,-118.001772,538.1,80.4,49.749,0.828,2025-01-01T11:19:08
AAX007,33.999046,-117.999384,540.5,80.4,49.749,0.827,2025-01-01T11:19:18
AAX007,33.999373,-117.996997,543.0,80.4,49.749,0.826,2025-01-01T11:19:28
AAX007,33.999701,-117.994609,545.4,80.4,49.749,0.825,2025-01-01T11:19:38
AAX007,34.000028,-117.992222,547.8,80.4,49.749,0.824,2025-01-01T11:19:48
AAX007,34.000355,-117.989834,550.2,80.4,49.749,0.823,2025-01-01T11:19:58
AAX007,34.000682,-117.987447,552.6,80.4,49.749,0.822,2025-01-01T11:20:08
AAX007,34.001009,-117.985059,555.0,80.4,49.749,0.821,2025-01-01T11:20:18
AAX007,34.001336,-117.982671,557.5,80.4,49.749,0.82,2025-01-01T11:20:28
AAX007,34.001663,-117.980284,559.9,80.4,49.749,0.819,2025-01-01T11:20:38
AAX007,34.00199,-117.977896,562.3,80.4,49.749,0.818,2025-01-01T11:20:48
AAX007,34.002317,-117.975509,564.7,80.4,49.749,0.817,2025-01-01T11:20:58
AAX007,34.002644,-117.973121,567.1,80.4,49.749,0.816,2025-01-01T11:21:08
AAX007,34.002971,-117.970734,569.5,80.4,49.749,0.815,2025-01-01T11:21:18
AAX007,34.003298,-117.968346,571.9,80.4,49.749,0.814,2025-01-01T11:21:28
AAX007,34.003625,-117.965959,574.4,80.4,49.749,0.813,2025-01-01T11:21:38
AAX007,34.003952,-117.963571,576.8,80.4,49.749,0.812,2025-01-01T11:21:48
AAX007,34.004279,-117.961184,579.2,80.4,49.749,0.811,2025-01-01T11:21:58
AAX007,34.004607,-117.958796,581.6,80.4,49.749,0.81,2025-01-01T11:22:08
