tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAX007,34.000532,-117.988538,551.5,80.4,46.72,0.811,2025-01-01T11:49:29
AAX007,34.000839,-117.986296,553.8,80.4,46.72,0.81,2025-01-01T11:49:39
AAX007,34.001147,-117.984054,556.1,80.4,46.72,0.809,2025-01-01T11:49:49
AAX007,34.001454,-117.981812,558.3,80.4,46.72,0.808,2025-01-01T11:49:59
AAX007,34.001761,-117.97957,560.6,80.4,46.72,0.807,2025-01-01T11:50:09
AAX007,34.002068,-117.977328,562.9,80.4,46.72,0.806,2025-01-01T11:50:19
AAX007,34.002375,-117.975086,565.1,80.4,46.72,0.805,2025-01-01T11:50:29
AAX007,34.002682,-117.972843,567.4,80.4,46.72,0.804,2025-01-01T11:50:39
AAX007,34.002989,-117.970601,569.7,80.4,46.72,0.803,2025-01-01T11:50:49
AAX007,34.003296,-117.968359,571.9,80.4,46.72,0.802,2025-01-01T11:50:59
AAX007,34.003604,-117.966117,574.2,80.4,46.72,0.801,2025-01-01T11:51:09
AAX007,34.003911,-117.963875,576.5,80.4,46.72,0.8,2025-01-01T11:51:19
AAX007,34.004218,-117.961633,578.7,80.4,46.72,0.799,2025-01-01T11:51:29
AAX007,34.004525,-117.959391,581.0,80.4,46.72,0.798,2025-01-01T11:51:39
AAX007,34.004832,-117.957149,583.3,80.4,46.72,0.797,2025-01-01T11:51:49
AAX007,34.005139,-117.954907,585.5,80.4,46.72,0.796,2025-01-01T11:51:59
AAX007,34.005446,-117.952665,587.8,80.4,46.72,0.795,2025-01-01T11:52:09
AAX007,34.005754,-117.950423,590.1,80.4,46.72,0.794,2025-01-01T11:52:19
AAX007,34.006061,-117.948181,592.4,80.4,46.72,0.793,2025-01-01T11:52:29
AAX007,34.006368,-117.945939,594.6,80.4,46.72,0.792,2025-01-01T11:52:39
AAX007,34.006675,-117.943697,596.9,80.4,46.72,0.791,2025-01-01T11:52:49
AAX007,34.006982,-117.941455,599.2,80.4,46.72,0.79,2025-01-01T11:52:59
AAX007,34.007289,-117.939213,601.4,80.4,46.72,0.789,2025-01-01T11:53:09
AAX007,34.007596,-117.936971,603.7,80.4,46.72,0.788,2025-01-01T11:53:19
AAX007,34.007903,-117.934729,606.0,80.4,46.72,0.787,2025-01-01T11:53:29
AAX007,34.008211,-117.932487,608.2,80.4,46.72,0.786,2025-01-01T11:53:39
AAX007,34.008518,-117.930245,610.5,80.4,46.72,0.785,2025-01-01T11:53:49
AAX007,34.008825,-117.928003,612.8,80.4,46.72,0.784,2025-01-01T11:53:59
AAX007,34.009132,-117.925761,615.0,80.4,46.72,0.783,2025-01-01T11:54:09
AAX007,34.009439,-117.923519,617.3,80.4,46.72,0.782,2025-01-01T11:54:19
AAX007,34.009746,-117.921276,619.6,80.4,46.72,0.781,2025-01-01T11:54:29
AAX007,34.010053,-117.919034,621.8,80.4,46.72,0.78,2025-01-01T11:54:39
AAX007,34.010361,-117.916792,624.1,80.4,46.72,0.779,2025-01-01T11:54:49
AAX007,34.010668,-117.91455,626.4,80.4,46.72,0.778,2025-01-01T11:54:59
AAX007,34.010975,-117.912308,628.7,80.4,46.72,0.777,2025-01-01T11:55:09
AAX007,34.011282,-117.910066,630.9,80.4,46.72,0.776,2025-01-01T11:55:19
AAX007,34.011589,-117.907824,633.2,80.4,46.72,0.775,2025-01-01T11:55:29
AAX007,34.011896,-117.905582,635.5,80.4,46.72,0.774,2025-01-01T11:55:39
AAX007,34.012203,-117.90334,637.7,80.4,46.72,0.773,2025-01-01T11:55:49
AAX007,34.01251,-117.901098,640.0,80.4,46.72,0.772,2025-01-01T11:55:59
AAX007,34.012818,-117.898856,642.3,80.4,46.72,0.771,2025-01-01T11:56:09
AAX007,34.013125,-117.896614,644.5,80.4,46.72,0.77,2025-01-01T11:56:19
AAX007,34.013432,-117.894372,646.8,80.4,46.72,0.769,2025-01-01T11:56:29
AAX007,34.013739,-117.89213,649.1,80.4,46.72,0.768,2025-01-01T11:56:39
AAX007,34.014046,-117.889888,651.3,80.4,46.72,0.767,2025-01-01T11:56:49
AAX007,34.014353,-117.887646,653.6,80.4,46.72,0.766,2025-01-01T11:56:59
AAX007,34.01466,-117.885404,655.9,80.4,46.72,0.765,2025-01-01T11:57:09
AAX007,34.014968,-117.883162,658.1,80.4,46.72,0.764,2025-01-01T11:57:19
AAX007,34.015275,-117.88092,660.4,80.4,46.72,0.763,2025-01-01T11:57:29
AAX007,34.015582,-117.878678,662.7,80.4,46.72,0.762,2025-01-01T11:57:39
AAX007,34.015889,-117.876436,665.0,80.4,46.72,0.761,2025-01-01T11:57:49
AAX007,34.016196,-117.874194,667.2,80.4,46.72,0.76,2025-01-01T11:57:59
AAX007,34.016503,-117.871952,669.5,80.4,46.72,0.759,2025-01-01T11:58:09
AAX007,34.01681,-117.869709,671.8,80.4,46.72,0.758,2025-01-01T11:58:19
AAX007,34.017117,-117.867467,674.0,80.4,46.72,0.757,2025-01-01T11:58:29
AAX007,34.017425,-117.865225,676.3,80.4,46.72,0.756,2025-01-01T11:58:39
AAX007,34.017732,-117.862983,678.6,80.4,46.72,0.755,2025-01-01T11:58:49
AAX007,34.018039,-117.860741,680.8,80.4,46.72,0.754,2025-01-01T11:58:59
AAX007,34.018346,-117.858499,683.1,80.4,46.72,0.753,2025-01-01T11:59:09
AAX007,34.018653,-117.856257,685.4,80.4,46.72,0.752,2025-01-01T11:59:19
AAX007,34.01896,-117.854015,687.6,80.4,46.72,0.751,2025-01-01T11:59:29
AAX007,34.019267,-117.851773,689.9,80.4,46.72,0.75,2025-01-01T11:59:39
AAX007,34.019575,-117.849531,692.2,80.4,46.72,0.749,2025-01-01T11:59:49
AAX007,34.019882,-117.847289,694.4,80.4,46.72,0.748,2025-01-01T11:59:59
AAX007,34.020189,-117.845047,696.7,80.4,46.72,0.747,2025-01-01T12:00:09
AAX007,34.020496,-117.842805,699.0,80.4,46.72,0.746,2025-01-01T12:00:19
AAX007,34.020803,-117.840563,701.2,80.4,46.72,0.745,2025-01-01T12:00:29
AAX007,34.02111,-117.838321,703.5,80.4,46.72,0.744,2025-01-01T12:00:39
AAX007,34.021417,-117.836079,705.8,80.4,46.72,0.743,2025-01-01T12:00:49
AAX007,34.021724,-117.833837,708.1,80.4,46.72,0.742,2025-01-01T12:00:59
AAX007,34.022032,-117.831595,710.3,80.4,46.72,0.741,2025-01-01T12:01:09
AAX007,34.022339,-117.829353,712.6,80.4,46.72,0.74,2025-01-01T12:01:19
AAX007,34.022646,-117.827111,714.9,80.4,46.72,0.739,2025-01-01T12:01:29
AAX007,34.022953,-117.824869,717.1,80.4,46.72,0.738,2025-01-01T12:01:39
AAX007,34.02326,-117.822627,719.4,80.4,46.72,0.737,2025-01-01T12:01:49
AAX007,34.023567,-117.820385,721.7,80.4,46.72,0.736,2025-01-01T12:01:59
AAX007,34.023874,-117.818142,723.9,80.4,46.72,0.735,2025-01-01T12:02:09
AAX007,34.024182,-117.8159,726.2,80.4,46.72,0.734,2025-01-01T12:02:19
AAX007,34.024489,-117.813658,728.5,80.4,46.72,0.733,2025-01-01T12:02:29
AAX007,34.024796,-117.811416,730.7,80.4,46.72,0.732,2025-01-01T12:02:39
AAX007,34.025103,-117.809174,733.0,80.4,46.72,0.731,2025-01-01T12:02:49
AAX007,34.02541,-117.806932,735.3,80.4,46.72,0.73,2025-01-01T12:02:59
AAX007,34.025717,-117.80469,737.5,80.4,46.72,0.729,2025-01-01T12:03:09
AAX007,34.026024,-117.802448,739.8,80.4,46.72,0.728,2025-01-01T12:03:19
AAX007,34.026332,-117.800206,742.1,80.4,46.72,0.727,2025-01-01T12:03:29
AAX007,34.026639,-117.797964,744.4,80.4,46.72,0.726,2025-01-01T12:03:39
AAX007,34.026946,-117.795722,746.6,80.4,46.72,0.725,2025-01-01T12:03:49
AAX007,34.027253,-117.79348,748.9,80.4,46.72,0.724,2025-01-01T12:03:59
AAX007,34.02756,-117.791238,751.2,80.4,46.72,0.723,2025-01-01T12:04:09
AAX007,34.027867,-117.788996,753.4,80.4,46.72,0.722,2025-01-01T12:04:19
AAX007,34.028174,-117.786754,755.7,80.4,46.72,0.721,2025-01-01T12:04:29
AAX007,34.028481,-117.784512,758.0,80.4,46.72,0.72,2025-01-01T12:04:39
AAX007,34.028789,-117.78227,760.2,80.4,46.72,0.719,2025-01-01T12:04:49
AAX007,34.029096,-117.780028,762.5,80.4,46.72,0.718,2025-01-01T12:04:59
AAX007,34.029403,-117.777786,764.8,80.4,46.72,0.717,2025-01-01T12:05:09
AAX007,34.02971,-117.775544,767.0,80.4,46.72,0.716,2025-01-01T12:05:19
AAX007,34.030017,-117.773302,769.3,80.4,46.72,0.715,2025-01-01T12:05:29
AAX007,34.030324,-117.77106,771.6,80.4,46.72,0.714,2025-01-01T12:05:39
AAX007,34.030631,-117.768818,773.8,80.4,46.72,0.713,2025-01-01T12:05:49
AAX007,34.030939,-117.766575,776.1,80.4,46.72,0.712,2025-01-01T12:05:59
AAX007,34.031246,-117.764333,778.4,80.4,46.72,0.711,2025-01-01T12:06:09
AAX007,34.031553,-117.762091,780.7,80.4,46.72,0.71,2025-01-01T12:06:19
AAX007,34.03186,-117.759849,782.9,80.4,46.72,0.709,2025-01-01T12:06:29
AAX007,34.032167,-117.757607,785.2,80.4,46.72,0.708,2025-01-01T12:06:39
AAX007,34.032474,-117.755365,787.5,80.4,46.72,0.707,2025-01-01T12:06:49
AAX007,34.032781,-117.753123,789.7,80.4,46.72,0.706,2025-01-01T12:06:59
AAX007,34.033088,-117.750881,792.0,80.4,46.72,0.705,2025-01-01T12:07:09
AAX007,34.033396,-117.748639,794.3,80.4,46.72,0.704,2025-01-01T12:07:19
AAX007,34.033703,-117.746397,796.5,80.4,46.72,0.703,2025-01-01T12:07:29
AAX007,34.03401,-117.744155,798.8,80.4,46.72,0.702,2025-01-01T12:07:39
AAX007,34.034317,-117.741913,801.1,80.4,46.72,0.701,2025-01-01T12:07:49
AAX007,34.034624,-117.739671,803.3,80.4,46.72,0.7,2025-01-01T12:07:59
AAX007,34.034931,-117.737429,805.6,80.4,46.72,0.699,2025-01-01T12:08:09
AAX007,34.035238,-117.735187,807.9,80.4,46.72,0.698,2025-01-01T12:08:19
AAX007,34.035546,-117.732945,810.1,80.4,46.72,0.697,2025-01-01T12:08:29
AAX007,34.035853,-117.730703,812.4,80.4,46.72,0.696,2025-01-01T12:08:39
AAX007,34.03616,-117.728461,814.7,80.4,46.72,0.695,2025-01-01T12:08:49
AAX007,34.036467,-117.726219,817.0,80.4,46.72,0.694,2025-01-01T12:08:59
AAX007,34.036774,-117.723977,819.2,80.4,46.72,0.693,2025-01-01T12:09:09
AAX007,34.037081,-117.721735,821.5,80.4,46.72,0.692,2025-01-01T12:09:19
AAX007,34.037388,-117.719493,823.8,80.4,46.72,0.691,2025-01-01T12:09:29
AAX007,34.037695,-117.717251,826.0,80.4,46.72,0.69,2025-01-01T12:09:39
AAX007,34.038003,-117.715008,828.3,80.4,46.72,0.689,2025-01-01T12:09:49
AAX007,34.03831,-117.712766,830.6,80.4,46.72,0.688,2025-01-01T12:09:59
AAX007,34.038617,-117.710524,832.8,80.4,46.72,0.687,2025-01-01T12:10:09
AAX007,34.038924,-117.708282,835.1,80.4,46.72,0.686,2025-01-01T12:10:19
AAX007,34.039231,-117.70604,837.4,80.4,46.72,0.685,2025-01-01T12:10:29
AAX007,34.039538,-117.703798,839.6,80.4,46.72,0.684,2025-01-01T12:10:39
AAX007,34.039845,-117.701556,841.9,80.4,46.72,0.683,2025-01-01T12:10:49
AAX007,34.040153,-117.699314,844.2,80.4,46.72,0.682,2025-01-01T12:10:59
AAX007,34.04046,-117.697072,846.4,80.4,46.72,0.681,2025-01-01T12:11:09
AAX007,34.040767,-117.69483,848.7,80.4,46.72,0.68,2025-01-01T12:11:19
AAX007,34.041074,-117.692588,851.0,80.4,46.72,0.679,2025-01-01T12:11:29
AAX007,34.041381,-117.690346,853.3,80.4,46.72,0.678,2025-01-01T12:11:39
AAX007,34.041688,-117.688104,855.5,80.4,46.72,0.677,2025-01-01T12:11:49
AAX007,34.041995,-117.685862,857.8,80.4,46.72,0.676,2025-01-01T12:11:59
AAX007,34.042302,-117.68362,860.1,80.4,46.72,0.675,2025-01-01T12:12:09
AAX007,34.04261,-117.681378,862.3,80.4,46.72,0.674,2025-01-01T12:12:19
AAX007,34.042917,-117.679136,864.6,80.4,46.72,0.673,2025-01-01T12:12:29
AAX007,34.043224,-117.676894,866.9,80.4,46.72,0.672,2025-01-01T12:12:39
AAX007,34.043531,-117.674652,869.1,80.4,46.72,0.671,2025-01-01T12:12:49
AAX007,34.043838,-117.67241,871.4,80.4,46.72,0.67,2025-01-01T12:12:59
AAX007,34.044145,-117.670168,873.7,80.4,46.72,0.669,2025-01-01T12:13:09
AAX007,34.044452,-117.667926,875.9,80.4,46.72,0.668,2025-01-01T12:13:19
AAX007,34.04476,-117.665684,878.2,80.4,46.72,0.667,2025-01-01T12:13:29
AAX007,34.045067,-117.663441,880.5,80.4,46.72,0.666,2025-01-01T12:13:39
AAX007,34.045374,-117.661199,882.7,80.4,46.72,0.665,2025-01-01T12:13:49
AAX007,34.045681,-117.658957,885.0,80.4,46.72,0.664,2025-01-01T12:13:59
AAX007,34.045988,-117.656715,887.3,80.4,46.72,0.663,2025-01-01T12:14:09
AAX007,34.046295,-117.654473,889.6,80.4,46.72,0.662,2025-01-01T12:14:19
AAX007,34.046602,-117.652231,891.8,80.4,46.72,0.661,2025-01-01T12:14:29
AAX007,34.046909,-117.649989,894.1,80.4,46.72,0.66,2025-01-01T12:14:39
AAX007,34.047217,-117.647747,896.4,80.4,46.72,0.659,2025-01-01T12:14:49
AAX007,34.047524,-117.645505,898.6,80.4,46.72,0.658,2025-01-01T12:14:59
AAX007,34.047831,-117.643263,900.9,80.4,46.72,0.657,2025-01-01T12:15:09
AAX007,34.048138,-117.641021,903.2,80.4,46.72,0.656,2025-01-01T12:15:19
AAX007,34.048445,-117.638779,905.4,80.4,46.72,0.655,2025-01-01T12:15:29
AAX007,34.048752,-117.636537,907.7,80.4,46.72,0.654,2025-01-01T12:15:39
AAX007,34.049059,-117.634295,910.0,80.4,46.72,0.653,2025-01-01T12:15:49
AAX007,34.049367,-117.632053,912.2,80.4,46.72,0.652,2025-01-01T12:15:59
AAX007,34.049674,-117.629811,914.5,80.4,46.72,0.651,2025-01-01T12:16:09
AAX007,34.049981,-117.627569,916.8,80.4,46.72,0.65,2025-01-01T12:16:19
AAX007,34.050288,-117.625327,919.0,80.4,46.72,0.649,2025-01-01T12:16:29
AAX007,34.050595,-117.623085,921.3,80.4,46.72,0.648,2025-01-01T12:16:39
AAX007,34.050902,-117.620843,923.6,80.4,46.72,0.647,2025-01-01T12:16:49
AAX007,34.051209,-117.618601,925.9,80.4,46.72,0.646,2025-01-01T12:16:59
AAX007,34.051517,-117.616359,928.1,80.4,46.72,0.645,2025-01-01T12:17:09
AAX007,34.051824,-117.614117,930.4,80.4,46.72,0.644,2025-01-01T12:17:19
AAX007,34.052131,-117.611874,932.7,80.4,46.72,0.643,2025-01-01T12:17:29
AAX007,34.052438,-117.609632,934.9,80.4,46.72,0.642,2025-01-01T12:17:39
AAX007,34.052745,-117.60739,937.2,80.4,46.72,0.641,2025-01-01T12:17:49
AAX007,34.053052,-117.605148,939.5,80.4,46.72,0.64,2025-01-01T12:17:59
AAX007,34.053359,-117.602906,941.7,80.4,46.72,0.639,2025-01-01T12:18:09
AAX007,34.053666,-117.600664,944.0,80.4,46.72,0.638,2025-01-01T12:18:19
AAY002,33.942791,-118.410042,125.0,80.4,138.005,0.999,2025-01-01T11:13:29
AAY002,33.943707,-118.403353,131.8,80.4,138.005,0.998,2025-01-01T11:13:39
AAY002,33.944624,-118.396664,138.5,80.4,138.005,0.997,2025-01-01T11:13:49
AAY002,33.94554,-118.389975,145.3,80.4,138.005,0.996,2025-01-01T11:13:59
AAY002,33.946456,-118.383286,152.1,80.4,138.005,0.995,2025-01-01T11:14:09
AAY002,33.947373,-118.376597,158.8,80.4,138.005,0.994,2025-01-01T11:14:19
AAY002,33.948289,-118.369908,165.6,80.4,138.005,0.993,2025-01-01T11:14:29
AAY002,33.949205,-118.363218,172.4,80.4,138.005,0.992,2025-01-01T11:14:39
AAY002,33.950122,-118.356529,179.1,80.4,138.005,0.991,2025-01-01T11:14:49
AAY002,33.951038,-118.34984,185.9,80.4,138.005,0.99,2025-01-01T11:14:59
AAY002,33.951954,-118.343151,192.7,80.4,138.005,0.989,2025-01-01T11:15:09
AAY002,33.952871,-118.336462,199.5,80.4,138.005,0.988,2025-01-01T11:15:19
AAY002,33.953787,-118.329773,206.2,80.4,138.005,0.987,2025-01-01T11:15:29
AAY002,33.954703,-118.323084,213.0,80.4,138.005,0.986,2025-01-01T11:15:39
AAY002,33.95562,-118.316395,219.8,80.4,138.005,0.985,2025-01-01T11:15:49
AAY002,33.956536,-118.309706,226.5,80.4,138.005,0.984,2025-01-01T11:15:59
AAY002,33.957452,-118.303017,233.3,80.4,138.005,0.983,2025-01-01T11:16:09
AAY002,33.958369,-118.296328,240.1,80.4,138.005,0.982,2025-01-01T11:16:19
AAY002,33.959285,-118.289639,246.8,80.4,138.005,0.981,2025-01-01T11:16:29
AAY002,33.960201,-118.28295,253.6,80.4,138.005,0.98,2025-01-01T11:16:39
AAY002,33.961118,-118.276261,260.4,80.4,138.005,0.979,2025-01-01T11:16:49
AAY002,33.962034,-118.269571,267.1,80.4,138.005,0.978,2025-01-01T11:16:59
AAY002,33.96295,-118.262882,273.9,80.4,138.005,0.977,2025-01-01T11:17:09
AAY002,33.963866,-118.256193,280.7,80.4,138.005,0.976,2025-01-01T11:17:19
AAY002,33.964783,-118.249504,287.4,80.4,138.005,0.975,2025-01-01T11:17:29
AAY002,33.965699,-118.242815,294.2,80.4,138.005,0.974,2025-01-01T11:17:39
AAY002,33.966615,-118.236126,301.0,80.4,138.005,0.973,2025-01-01T11:17:49
AAY002,33.967532,-118.229437,307.8,80.4,138.005,0.972,2025-01-01T11:17:59
AAY002,33.968448,-118.222748,314.5,80.4,138.005,0.971,2025-01-01T11:18:09
AAY002,33.969364,-118.216059,321.3,80.4,138.005,0.97,2025-01-01T11:18:19
AAY002,33.970281,-118.20937,328.1,80.4,138.005,0.969,2025-01-01T11:18:29
AAY002,33.971197,-118.202681,334.8,80.4,138.005,0.968,2025-01-01T11:18:39
AAY002,33.972113,-118.195992,341.6,80.4,138.005,0.967,2025-01-01T11:18:49
AAY002,33.97303,-118.189303,348.4,80.4,138.005,0.966,2025-01-01T11:18:59
AAY002,33.973946,-118.182614,355.1,80.4,138.005,0.965,2025-01-01T11:19:09
AAY002,33.974862,-118.175924,361.9,80.4,138.005,0.964,2025-01-01T11:19:19
AAY002,33.975779,-118.169235,368.7,80.4,138.005,0.963,2025-01-01T11:19:29
AAY002,33.976695,-118.162546,375.4,80.4,138.005,0.962,2025-01-01T11:19:39
AAY002,33.977611,-118.155857,382.2,80.4,138.005,0.961,2025-01-01T11:19:49
AAY002,33.978528,-118.149168,389.0,80.4,138.005,0.96,2025-01-01T11:19:59
AAY002,33.979444,-118.142479,395.7,80.4,138.005,0.959,2025-01-01T11:20:09
AAY002,33.98036,-118.13579,402.5,80.4,138.005,0.958,2025-01-01T11:20:19
AAY002,33.981277,-118.129101,409.3,80.4,138.005,0.957,2025-01-01T11:20:29
AAY002,33.982193,-118.122412,416.0,80.4,138.005,0.956,2025-01-01T11:20:39
AAY002,33.983109,-118.115723,422.8,80.4,138.005,0.955,2025-01-01T11:20:49
AAY002,33.984026,-118.109034,429.6,80.4,138.005,0.954,2025-01-01T11:20:59
AAY002,33.984942,-118.102345,436.4,80.4,138.005,0.953,2025-01-01T11:21:09
AAY002,33.985858,-118.095656,443.1,80.4,138.005,0.952,2025-01-01T11:21:19
AAY002,33.986775,-118.088967,449.9,80.4,138.005,0.951,2025-01-01T11:21:29
AAY002,33.987691,-118.082277,456.7,80.4,138.005,0.95,2025-01-01T11:21:39
AAY002,33.988607,-118.075588,463.4,80.4,138.005,0.949,2025-01-01T11:21:49
AAY002,33.989524,-118.068899,470.2,80.4,138.005,0.948,2025-01-01T11:21:59
AAY002,33.99044,-118.06221,477.0,80.4,138.005,0.947,2025-01-01T11:22:09
AAY002,33.991356,-118.055521,483.7,80.4,138.005,0.946,2025-01-01T11:22:19
AAY002,33.992273,-118.048832,490.5,80.4,138.005,0.945,2025-01-01T11:22:29
AAY002,33.993189,-118.042143,497.3,80.4,138.005,0.944,2025-01-01T11:22:39
AAY002,33.994105,-118.035454,504.0,80.4,138.005,0.943,2025-01-01T11:22:49
AAY002,33.995022,-118.028765,510.8,80.4,138.005,0.942,2025-01-01T11:22:59
AAY002,33.995938,-118.022076,517.6,80.4,138.005,0.941,2025-01-01T11:23:09
AAY002,33.996854,-118.015387,524.3,80.4,138.005,0.94,2025-01-01T11:23:19
AAY002,33.997771,-118.008698,531.1,80.4,138.005,0.939,2025-01-01T11:23:29
AAY002,33.998687,-118.002009,537.9,80.4,138.005,0.938,2025-01-01T11:23:39
AAY002,33.999603,-117.99532,544.7,80.4,138.005,0.937,2025-01-01T11:23:49
AAY002,34.00052,-117.98863,551.4,80.4,138.005,0.936,2025-01-01T11:23:59
AAY002,34.001436,-117.981941,558.2,80.4,138.005,0.935,2025-01-01T11:24:09
AAY002,34.002352,-117.975252,565.0,80.4,138.005,0.934,2025-01-01T11:24:19
AAY002,34.003269,-117.968563,571.7,80.4,138.005,0.933,2025-01-01T11:24:29
AAY002,34.004185,-117.961874,578.5,80.4,138.005,0.932,2025-01-01T11:24:39
AAY002,34.005101,-117.955185,585.3,80.4,138.005,0.931,2025-01-01T11:24:49
AAY002,34.006017,-117.948496,592.0,80.4,138.005,0.93,2025-01-01T11:24:59
AAY002,34.006934,-117.941807,598.8,80.4,138.005,0.929,2025-01-01T11:25:09
AAY002,34.00785,-117.935118,605.6,80.4,138.005,0.928,2025-01-01T11:25:19
AAY002,34.008766,-117.928429,612.3,80.4,138.005,0.927,2025-01-01T11:25:29
AAY002,34.009683,-117.92174,619.1,80.4,138.005,0.926,2025-01-01T11:25:39
AAY002,34.010599,-117.915051,625.9,80.4,138.005,0.925,2025-01-01T11:25:49
AAY002,34.011515,-117.908362,632.6,80.4,138.005,0.924,2025-01-01T11:25:59
AAY002,34.012432,-117.901673,639.4,80.4,138.005,0.923,2025-01-01T11:26:09
AAY002,34.013348,-117.894983,646.2,80.4,138.005,0.922,2025-01-01T11:26:19
AAY002,34.014264,-117.888294,653.0,80.4,138.005,0.921,2025-01-01T11:26:29
AAY002,34.015181,-117.881605,659.7,80.4,138.005,0.92,2025-01-01T11:26:39
AAY002,34.016097,-117.874916,666.5,80.4,138.005,0.919,2025-01-01T11:26:49
AAY002,34.017013,-117.868227,673.3,80.4,138.005,0.918,2025-01-01T11:26:59
AAY002,34.01793,-117.861538,680.0,80.4,138.005,0.917,2025-01-01T11:27:09
AAY002,34.018846,-117.854849,686.8,80.4,138.005,0.916,2025-01-01T11:27:19
AAY002,34.019762,-117.84816,693.6,80.4,138.005,0.915,2025-01-01T11:27:29
AAY002,34.020679,-117.841471,700.3,80.4,138.005,0.914,2025-01-01T11:27:39
AAY002,34.021595,-117.834782,707.1,80.4,138.005,0.913,2025-01-01T11:27:49
AAY002,34.022511,-117.828093,713.9,80.4,138.005,0.912,2025-01-01T11:27:59
AAY002,34.023428,-117.821404,720.6,80.4,138.005,0.911,2025-01-01T11:28:09
AAY002,34.024344,-117.814715,727.4,80.4,138.005,0.91,2025-01-01T11:28:19
AAY002,34.02526,-117.808026,734.2,80.4,138.005,0.909,2025-01-01T11:28:29
AAY002,34.026177,-117.801336,740.9,80.4,138.005,0.908,2025-01-01T11:28:39
AAY002,34.027093,-117.794647,747.7,80.4,138.005,0.907,2025-01-01T11:28:49
AAY002,34.028009,-117.787958,754.5,80.4,138.005,0.906,2025-01-01T11:28:59
AAY002,34.028926,-117.781269,761.2,80.4,138.005,0.905,2025-01-01T11:29:09
AAY002,34.029842,-117.77458,768.0,80.4,138.005,0.904,2025-01-01T11:29:19
AAY002,34.030758,-117.767891,774.8,80.4,138.005,0.903,2025-01-01T11:29:29
AAY002,34.031675,-117.761202,781.6,80.4,138.005,0.902,2025-01-01T11:29:39
AAY002,34.032591,-117.754513,788.3,80.4,138.005,0.901,2025-01-01T11:29:49
AAY002,34.033507,-117.747824,795.1,80.4,138.005,0.9,2025-01-01T11:29:59
AAY002,34.034424,-117.741135,801.9,80.4,138.005,0.899,2025-01-01T11:30:09
AAY002,34.03534,-117.734446,808.6,80.4,138.005,0.898,2025-01-01T11:30:19
AAY002,34.036256,-117.727757,815.4,80.4,138.005,0.897,2025-01-01T11:30:29
AAY002,34.037173,-117.721068,822.2,80.4,138.005,0.896,2025-01-01T11:30:39
AAY002,34.038089,-117.714378,828.9,80.4,138.005,0.895,2025-01-01T11:30:49
AAY002,34.039005,-117.707689,835.7,80.4,138.005,0.894,2025-01-01T11:30:59
AAY002,34.039922,-117.701,842.5,80.4,138.005,0.893,2025-01-01T11:31:09
AAY002,34.040838,-117.694311,849.2,80.4,138.005,0.892,2025-01-01T11:31:19
AAY002,34.041754,-117.687622,856.0,80.4,138.005,0.891,2025-01-01T11:31:29
AAY002,34.042671,-117.680933,862.8,80.4,138.005,0.89,2025-01-01T11:31:39
AAY002,34.043587,-117.674244,869.5,80.4,138.005,0.889,2025-01-01T11:31:49
AAY002,34.044503,-117.667555,876.3,80.4,138.005,0.888,2025-01-01T11:31:59
AAY002,34.04542,-117.660866,883.1,80.4,138.005,0.887,2025-01-01T11:32:09
AAY002,34.046336,-117.654177,889.9,80.4,138.005,0.886,2025-01-01T11:32:19
AAY002,34.047252,-117.647488,896.6,80.4,138.005,0.885,2025-01-01T11:32:29
AAY002,34.048168,-117.640799,903.4,80.4,138.005,0.884,2025-01-01T11:32:39
AAY002,34.049085,-117.63411,910.2,80.4,138.005,0.883,2025-01-01T11:32:49
AAY002,34.050001,-117.627421,916.9,80.4,138.005,0.882,2025-01-01T11:32:59
AAY002,34.050917,-117.620731,923.7,80.4,138.005,0.881,2025-01-01T11:33:09
AAY002,34.051834,-117.614042,930.5,80.4,138.005,0.88,2025-01-01T11:33:19
AAY002,34.05275,-117.607353,937.2,80.4,138.005,0.879,2025-01-01T11:33:29
AAY002,34.053666,-117.600664,944.0,80.4,138.005,0.878,2025-01-01T11:33:39
AAY007,33.942791,-118.410042,125.0,80.4,144.163,0.999,2025-01-01T11:52:14
AAY007,33.943747,-118.403065,132.1,80.4,144.163,0.998,2025-01-01T11:52:24
AAY007,33.944703,-118.396087,139.1,80.4,144.163,0.997,2025-01-01T11:52:34
AAY007,33.945658,-118.38911,146.2,80.4,144.163,0.996,2025-01-01T11:52:44
AAY007,33.946614,-118.382132,153.2,80.4,144.163,0.995,2025-01-01T11:52:54
AAY007,33.94757,-118.375155,160.3,80.4,144.163,0.994,2025-01-01T11:53:04
AAY007,33.948526,-118.368178,167.4,80.4,144.163,0.993,2025-01-01T11:53:14
AAY007,33.949482,-118.3612,174.4,80.4,144.163,0.992,2025-01-01T11:53:24
AAY007,33.950438,-118.354223,181.5,80.4,144.163,0.991,2025-01-01T11:53:34
AAY007,33.951393,-118.347245,188.5,80.4,144.163,0.99,2025-01-01T11:53:44
AAY007,33.952349,-118.340268,195.6,80.4,144.163,0.989,2025-01-01T11:53:54
AAY007,33.953305,-118.333291,202.7,80.4,144.163,0.988,2025-01-01T11:54:04
AAY007,33.954261,-118.326313,209.7,80.4,144.163,0.987,2025-01-01T11:54:14
AAY007,33.955217,-118.319336,216.8,80.4,144.163,0.986,2025-01-01T11:54:24
