tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAA002,34.684881,-117.675283,1283.0,233.4,25,0.864,2025-01-01T14:03:53.106132
AAA002,34.677776,-117.68505,1283.0,228.5,25,0.863,2025-01-01T14:05:46.662474
AAA002,34.670678,-117.692911,1283.0,222.3,25,0.862,2025-01-01T14:07:40.218816
AAA002,34.663241,-117.697344,1283.0,206.1,25,0.861,2025-01-01T14:09:33.775158
AAA002,34.657274,-117.699249,1283.0,194.7,25,0.86,2025-01-01T14:11:27.331499
AAA002,34.651485,-117.69824,1283.0,171.8,25,0.859,2025-01-01T14:13:20.887841
AAA002,34.646432,-117.694508,1283.0,148.7,25,0.858,2025-01-01T14:15:14.444183
AAA002,34.642692,-117.687918,1283.0,124.6,25,0.857,2025-01-01T14:17:08.000524
AAA002,34.639518,-117.678914,1283.0,113.2,25,0.856,2025-01-01T14:19:01.556866
AAA002,34.637975,-117.667013,1283.0,99.0,25,0.855,2025-01-01T14:20:55.113208
AAA002,34.63711,-117.653699,1283.0,94.5,25,0.854,2025-01-01T14:22:48.669550
AAA002,34.637376,-117.638727,1283.0,88.8,25,0.853,2025-01-01T14:24:42.225891
AAA002,34.638798,-117.622311,1283.0,84.0,25,0.852,2025-01-01T14:26:35.782233
AAA002,34.641416,-117.604838,1283.0,79.7,25,0.851,2025-01-01T14:28:29.338575
AAA002,34.645292,-117.586857,1283.0,75.3,25,0.85,2025-01-01T14:30:22.894917
AAA002,34.650608,-117.568224,1283.0,70.9,25,0.849,2025-01-01T14:32:16.451258
AAA002,34.656112,-117.550153,1283.0,69.7,25,0.848,2025-01-01T14:34:10.007600
AAA002,34.662298,-117.533215,1283.0,66.1,25,0.847,2025-01-01T14:36:03.563942
AAA002,34.669026,-117.517314,1283.0,62.8,25,0.846,2025-01-01T14:37:57.120283
AAA002,34.676421,-117.502639,1283.0,58.5,25,0.845,2025-01-01T14:39:50.676625
AAA002,34.683594,-117.490687,1283.0,53.9,25,0.844,2025-01-01T14:41:44.232967
AAA002,34.69079,-117.480299,1283.0,49.9,25,0.843,2025-01-01T14:43:37.789309
AAA002,34.697798,-117.473117,1283.0,40.1,25,0.842,2025-01-01T14:45:31.345650
AAA002,34.704864,-117.468773,1283.0,26.8,25,0.841,2025-01-01T14:47:24.901992
AAA002,34.711127,-117.467303,1283.0,10.9,25,0.84,2025-01-01T14:49:18.458334
AAA002,34.716598,-117.468066,1283.0,353.5,25,0.839,2025-01-01T14:51:12.014675
AAA003,34.722933,-117.467957,1283.0,70.0,25,0.999,2025-01-01T09:51:47
AAA003,34.728155,-117.472079,1283.0,327.0,25,0.998,2025-01-01T09:53:40.556342
AAA003,34.731784,-117.478961,1283.0,302.7,25,0.997,2025-01-01T09:55:34.112683
AAA003,34.734987,-117.488234,1283.0,292.8,25,0.996,2025-01-01T09:57:27.669025
AAA003,34.737166,-117.499299,1283.0,283.5,25,0.995,2025-01-01T09:59:21.225367
AAA003,34.737656,-117.513366,1283.0,272.4,25,0.994,2025-01-01T10:01:14.781709
AAA003,34.736755,-117.529063,1283.0,266.0,25,0.993,2025-01-01T10:03:08.338050
AAA003,34.735224,-117.546041,1283.0,263.7,25,0.992,2025-01-01T10:05:01.894392
AAA003,34.732209,-117.563978,1283.0,258.4,25,0.991,2025-01-01T10:06:55.450734
AAA003,34.727735,-117.581684,1283.0,252.9,25,0.99,2025-01-01T10:08:49.007075
AAA003,34.722902,-117.59961,1283.0,251.8,25,0.989,2025-01-01T10:10:42.563417
AAA003,34.716876,-117.617812,1283.0,248.1,25,0.988,2025-01-01T10:12:36.119759
AAA003,34.71072,-117.634732,1283.0,246.1,25,0.987,2025-01-01T10:14:29.676101
AAA003,34.703506,-117.650618,1283.0,241.1,25,0.986,2025-01-01T10:16:23.232442
AAA003,34.695955,-117.66512,1283.0,237.7,25,0.985,2025-01-01T10:18:16.788784
AAA003,34.688754,-117.677609,1283.0,235.0,25,0.984,2025-01-01T10:20:10.345126
AAA003,34.681423,-117.688034,1283.0,229.5,25,0.983,2025-01-01T10:22:03.901468
AAA003,34.674381,-117.695324,1283.0,220.4,25,0.982,2025-01-01T10:23:57.457809
AAA003,34.667749,-117.700118,1283.0,210.7,25,0.981,2025-01-01T10:25:51.014151
AAA003,34.6615,-117.701858,1283.0,192.9,25,0.98,2025-01-01T10:27:44.570493
AAA003,34.65579,-117.700928,1283.0,172.4,25,0.979,2025-01-01T10:29:38.126834
AAA003,34.650427,-117.697121,1283.0,149.7,25,0.978,2025-01-01T10:31:31.683176
AAA003,34.646921,-117.690342,1283.0,122.2,25,0.977,2025-01-01T10:33:25.239518
AAA003,34.644289,-117.680771,1283.0,108.5,25,0.976,2025-01-01T10:35:18.795860
AAA003,34.642487,-117.66901,1283.0,100.5,25,0.975,2025-01-01T10:37:12.352201
AAA003,34.641892,-117.655723,1283.0,93.1,25,0.974,2025-01-01T10:39:05.908543
AAA003,34.642919,-117.640668,1283.0,85.3,25,0.973,2025-01-01T10:40:59.464885
AAA003,34.644364,-117.62377,1283.0,84.1,25,0.972,2025-01-01T10:42:53.021226
AAA003,34.647649,-117.606258,1283.0,77.2,25,0.971,2025-01-01T10:44:46.577568
AAA003,34.651374,-117.588002,1283.0,76.1,25,0.97,2025-01-01T10:46:40.133910
AAA003,34.656768,-117.569376,1283.0,70.6,25,0.969,2025-01-01T10:48:33.690252
AAA003,34.662567,-117.550982,1283.0,69.0,25,0.968,2025-01-01T10:50:27.246593
AAA003,34.668767,-117.533845,1283.0,66.3,25,0.967,2025-01-01T10:52:20.802935
AAA003,34.675883,-117.518077,1283.0,61.2,25,0.966,2025-01-01T10:54:14.359277
AAA003,34.683128,-117.503559,1283.0,58.7,25,0.965,2025-01-01T10:56:07.915619
AAA003,34.690234,-117.491549,1283.0,54.3,25,0.964,2025-01-01T10:58:01.471960
AAA003,34.69785,-117.481768,1283.0,46.6,25,0.963,2025-01-01T10:59:55.028302
AAA003,34.705081,-117.473874,1283.0,41.9,25,0.962,2025-01-01T11:01:48.584644
AAA003,34.712305,-117.469558,1283.0,26.2,25,0.961,2025-01-01T11:03:42.140985
AAA003,34.719236,-117.467867,1283.0,11.3,25,0.96,2025-01-01T11:05:35.697327
AAA003,34.725287,-117.469088,1283.0,350.6,25,0.959,2025-01-01T11:07:29.253669
AAA003,34.72993,-117.472942,1283.0,325.7,25,0.958,2025-01-01T11:09:22.810011
AAA003,34.733549,-117.479523,1283.0,303.8,25,0.957,2025-01-01T11:11:16.366352
AAA003,34.736824,-117.488368,1283.0,294.3,25,0.956,2025-01-01T11:13:09.922694
AAA003,34.738754,-117.499464,1283.0,282.0,25,0.955,2025-01-01T11:15:03.479036
AAA003,34.738853,-117.512896,1283.0,270.5,25,0.954,2025-01-01T11:16:57.035377
AAA003,34.738088,-117.528544,1283.0,266.6,25,0.953,2025-01-01T11:18:50.591719
AAA003,34.736337,-117.545431,1283.0,262.8,25,0.952,2025-01-01T11:20:44.148061
AAA003,34.733004,-117.562864,1283.0,256.9,25,0.951,2025-01-01T11:22:37.704403
AAA003,34.728755,-117.58089,1283.0,254.0,25,0.95,2025-01-01T11:24:31.260744
AAA003,34.723689,-117.59956,1283.0,251.7,25,0.949,2025-01-01T11:26:24.817086
AAA003,34.71778,-117.617654,1283.0,248.3,25,0.948,2025-01-01T11:28:18.373428
AAA003,34.711041,-117.634973,1283.0,244.7,25,0.947,2025-01-01T11:30:11.929770
AAA003,34.70438,-117.650575,1283.0,242.6,25,0.946,2025-01-01T11:32:05.486111
AAA003,34.697036,-117.664777,1283.0,237.8,25,0.945,2025-01-01T11:33:59.042453
AAA003,34.689066,-117.677105,1283.0,231.8,25,0.944,2025-01-01T11:35:52.598795
AAA003,34.681224,-117.687214,1283.0,226.7,25,0.943,2025-01-01T11:37:46.155136
AAA003,34.674313,-117.694554,1283.0,221.1,25,0.942,2025-01-01T11:39:39.711478
AAA003,34.667165,-117.699095,1283.0,207.6,25,0.941,2025-01-01T11:41:33.267820
AAA003,34.660292,-117.701045,1283.0,193.1,25,0.94,2025-01-01T11:43:26.824162
AAA003,34.654308,-117.700146,1283.0,173.0,25,0.939,2025-01-01T11:45:20.380503
AAA003,34.648928,-117.695931,1283.0,147.2,25,0.938,2025-01-01T11:47:13.936845
AAA003,34.644729,-117.689301,1283.0,127.6,25,0.937,2025-01-01T11:49:07.493187
AAA003,34.641673,-117.680488,1283.0,112.9,25,0.936,2025-01-01T11:51:01.049528
AAA003,34.639489,-117.669125,1283.0,103.1,25,0.935,2025-01-01T11:52:54.605870
AAA003,34.638795,-117.655607,1283.0,93.6,25,0.934,2025-01-01T11:54:48.162212
AAA003,34.639339,-117.639931,1283.0,87.6,25,0.933,2025-01-01T11:56:41.718554
AAA003,34.641248,-117.62335,1283.0,82.0,25,0.932,2025-01-01T11:58:35.274895
AAA003,34.644212,-117.606134,1283.0,78.2,25,0.931,2025-01-01T12:00:28.831237
AAA003,34.647904,-117.587757,1283.0,76.3,25,0.93,2025-01-01T12:02:22.387579
AAA003,34.65321,-117.569725,1283.0,70.3,25,0.929,2025-01-01T12:04:15.943921
AAA003,34.658985,-117.551847,1283.0,68.6,25,0.928,2025-01-01T12:06:09.500262
AAA003,34.665141,-117.534841,1283.0,66.2,25,0.927,2025-01-01T12:08:03.056604
AAA003,34.672434,-117.519473,1283.0,60.0,25,0.926,2025-01-01T12:09:56.612946
AAA003,34.680316,-117.504936,1283.0,56.6,25,0.925,2025-01-01T12:11:50.169287
AAA003,34.687768,-117.493164,1283.0,52.4,25,0.924,2025-01-01T12:13:43.725629
AAA003,34.695817,-117.483255,1283.0,45.3,25,0.923,2025-01-01T12:15:37.281971
AAA003,34.703203,-117.475768,1283.0,39.8,25,0.922,2025-01-01T12:17:30.838313
AAA003,34.709747,-117.471046,1283.0,30.7,25,0.921,2025-01-01T12:19:24.394654
AAA003,34.716065,-117.469092,1283.0,14.3,25,0.92,2025-01-01T12:21:17.950996
AAA003,34.721709,-117.470111,1283.0,351.6,25,0.919,2025-01-01T12:23:11.507338
AAA003,34.726552,-117.473514,1283.0,330.0,25,0.918,2025-01-01T12:25:05.063679
AAA003,34.730829,-117.480314,1283.0,307.4,25,0.917,2025-01-01T12:26:58.620021
AAA003,34.733958,-117.489457,1283.0,292.6,25,0.916,2025-01-01T12:28:52.176363
AAA003,34.735556,-117.501054,1283.0,279.5,25,0.915,2025-01-01T12:30:45.732705
AAA003,34.735799,-117.514318,1283.0,271.3,25,0.914,2025-01-01T12:32:39.289046
AAA003,34.734762,-117.529374,1283.0,265.2,25,0.913,2025-01-01T12:34:32.845388
AAA003,34.733046,-117.546163,1283.0,262.9,25,0.912,2025-01-01T12:36:26.401730
AAA003,34.730177,-117.563421,1283.0,258.6,25,0.911,2025-01-01T12:38:19.958072
AAA003,34.725649,-117.581842,1283.0,253.4,25,0.91,2025-01-01T12:40:13.514413
AAA003,34.720821,-117.600307,1283.0,252.4,25,0.909,2025-01-01T12:42:07.070755
AAA003,34.715075,-117.618473,1283.0,249.0,25,0.908,2025-01-01T12:44:00.627097
AAA003,34.709027,-117.635264,1283.0,246.3,25,0.907,2025-01-01T12:45:54.183438
AAA003,34.701784,-117.651445,1283.0,241.4,25,0.906,2025-01-01T12:47:47.739780
AAA003,34.694026,-117.666033,1283.0,237.1,25,0.905,2025-01-01T12:49:41.296122
AAA003,34.686651,-117.678005,1283.0,233.2,25,0.904,2025-01-01T12:51:34.852464
AAA003,34.679079,-117.688284,1283.0,228.1,25,0.903,2025-01-01T12:53:28.408805
AAA003,34.671935,-117.695989,1283.0,221.6,25,0.902,2025-01-01T12:55:21.965147
AAA003,34.665076,-117.700825,1283.0,210.1,25,0.901,2025-01-01T12:57:15.521489
AAA003,34.658443,-117.702584,1283.0,192.3,25,0.9,2025-01-01T12:59:09.077830
AAA003,34.652689,-117.701837,1283.0,173.9,25,0.899,2025-01-01T13:01:02.634172
AAA003,34.647486,-117.697767,1283.0,147.2,25,0.898,2025-01-01T13:02:56.190514
AAA003,34.643657,-117.691345,1283.0,125.9,25,0.897,2025-01-01T13:04:49.746856
AAA003,34.641129,-117.682705,1283.0,109.6,25,0.896,2025-01-01T13:06:43.303197
AAA003,34.639706,-117.67082,1283.0,98.3,25,0.895,2025-01-01T13:08:36.859539
AAA003,34.639272,-117.657084,1283.0,92.2,25,0.894,2025-01-01T13:10:30.415881
AAA003,34.640085,-117.641488,1283.0,86.4,25,0.893,2025-01-01T13:12:23.972223
AAA003,34.641666,-117.625055,1283.0,83.3,25,0.892,2025-01-01T13:14:17.528564
AAA003,34.644813,-117.607644,1283.0,77.6,25,0.891,2025-01-01T13:16:11.084906
AAA003,34.648848,-117.589621,1283.0,74.8,25,0.89,2025-01-01T13:18:04.641248
AAA003,34.653697,-117.571136,1283.0,72.3,25,0.889,2025-01-01T13:19:58.197589
AAA003,34.659194,-117.552888,1283.0,69.9,25,0.888,2025-01-01T13:21:51.753931
AAA003,34.665787,-117.535722,1283.0,65.0,25,0.887,2025-01-01T13:23:45.310273
AAA003,34.67317,-117.519535,1283.0,61.0,25,0.886,2025-01-01T13:25:38.866615
AAA003,34.68105,-117.505183,1283.0,56.3,25,0.885,2025-01-01T13:27:32.422956
AAA003,34.688362,-117.493295,1283.0,53.2,25,0.884,2025-01-01T13:29:25.979298
AAA003,34.696147,-117.483711,1283.0,45.3,25,0.883,2025-01-01T13:31:19.535640
AAA003,34.703899,-117.476549,1283.0,37.2,25,0.882,2025-01-01T13:33:13.091981
AAA003,34.710786,-117.4722,1283.0,27.4,25,0.881,2025-01-01T13:35:06.648323
AAA003,34.716818,-117.470121,1283.0,15.8,25,0.88,2025-01-01T13:37:00.204665
AAA003,34.722905,-117.47135,1283.0,350.6,25,0.879,2025-01-01T13:38:53.761007
AAA003,34.728149,-117.475039,1283.0,330.0,25,0.878,2025-01-01T13:40:47.317348
AAA003,34.731633,-117.481959,1283.0,301.5,25,0.877,2025-01-01T13:42:40.873690
AAA003,34.734182,-117.491141,1283.0,288.7,25,0.876,2025-01-01T13:44:34.430032
AAA003,34.735846,-117.502257,1283.0,280.3,25,0.875,2025-01-01T13:46:27.986373
AAA003,34.736566,-117.516263,1283.0,273.6,25,0.874,2025-01-01T13:48:21.542715
AAA003,34.735591,-117.531919,1283.0,265.7,25,0.873,2025-01-01T13:50:15.099057
AAA003,34.733988,-117.548193,1283.0,263.2,25,0.872,2025-01-01T13:52:08.655399
AAA003,34.731164,-117.565635,1283.0,258.9,25,0.871,2025-01-01T13:54:02.211740
AAA003,34.726799,-117.584161,1283.0,254.0,25,0.87,2025-01-01T13:55:55.768082
AAA003,34.721793,-117.602314,1283.0,251.5,25,0.869,2025-01-01T13:57:49.324424
AAA003,34.715781,-117.620499,1283.0,248.1,25,0.868,2025-01-01T13:59:42.880766
AAA003,34.709245,-117.637175,1283.0,244.5,25,0.867,2025-01-01T14:01:36.437107
AAA003,34.70228,-117.653177,1283.0,242.1,25,0.866,2025-01-01T14:03:29.993449
AAA003,34.694666,-117.667843,1283.0,237.7,25,0.865,2025-01-01T14:05:23.549791
AAA003,34.687132,-117.679825,1283.0,232.6,25,0.864,2025-01-01T14:07:17.106132
AAA003,34.679532,-117.689753,1283.0,227.1,25,0.863,2025-01-01T14:09:10.662474
AAA003,34.672136,-117.69721,1283.0,219.7,25,0.862,2025-01-01T14:11:04.218816
AAA003,34.665058,-117.701638,1283.0,207.2,25,0.861,2025-01-01T14:12:57.775158
AAA003,34.658533,-117.703223,1283.0,191.3,25,0.86,2025-01-01T14:14:51.331499
AAA003,34.652832,-117.702775,1283.0,176.3,25,0.859,2025-01-01T14:16:44.887841
AAA003,34.648271,-117.698845,1283.0,144.7,25,0.858,2025-01-01T14:18:38.444183
AAA003,34.644283,-117.692753,1283.0,128.5,25,0.857,2025-01-01T14:20:32.000524
AAA003,34.641183,-117.68331,1283.0,111.8,25,0.856,2025-01-01T14:22:25.556866
AAA003,34.639944,-117.672258,1283.0,97.8,25,0.855,2025-01-01T14:24:19.113208
AAA003,34.639225,-117.659043,1283.0,93.8,25,0.854,2025-01-01T14:26:12.669550
AAA003,34.63987,-117.643305,1283.0,87.1,25,0.853,2025-01-01T14:28:06.225891
AAA003,34.641299,-117.626462,1283.0,84.1,25,0.852,2025-01-01T14:29:59.782233
AAA003,34.644397,-117.608862,1283.0,77.9,25,0.851,2025-01-01T14:31:53.338575
AAA003,34.648853,-117.590486,1283.0,73.6,25,0.85,2025-01-01T14:33:46.894917
AAA003,34.653863,-117.572105,1283.0,71.7,25,0.849,2025-01-01T14:35:40.451258
AAA003,34.659489,-117.55402,1283.0,69.3,25,0.848,2025-01-01T14:37:34.007600
AAA003,34.665825,-117.537353,1283.0,65.2,25,0.847,2025-01-01T14:39:27.563942
AAA003,34.67308,-117.521019,1283.0,61.6,25,0.846,2025-01-01T14:41:21.120283
AAA003,34.680958,-117.506445,1283.0,56.7,25,0.845,2025-01-01T14:43:14.676625
AAA003,34.68874,-117.493678,1283.0,53.4,25,0.844,2025-01-01T14:45:08.232967
AAA003,34.696233,-117.483752,1283.0,47.4,25,0.843,2025-01-01T14:47:01.789309
AAA003,34.703869,-117.475873,1283.0,40.3,25,0.842,2025-01-01T14:48:55.345650
AAA003,34.71096,-117.47083,1283.0,30.3,25,0.841,2025-01-01T14:50:48.901992
AAA003,34.717438,-117.469124,1283.0,12.2,25,0.84,2025-01-01T14:52:42.458334
AAA003,34.723326,-117.470167,1283.0,351.7,25,0.839,2025-01-01T14:54:36.014675
AAB010,34.58517,-117.41158,1233.0,271.2,50,1.0,2025-01-01T10:00:00
AAB010,34.59195,-117.84279,1265.0,271.2,0,1.0,2025-01-01T10:29:28.252089
AAB010,34.59195,-117.84279,1265.0,92.6,50,1.0,2025-01-01T10:59:28.252089
AAB010,34.57273,-117.34634,1235.0,92.6,0,1.0,2025-01-01T11:33:26.062130
AAB011,34.6767,-117.81464,1263.0,105.3,50,1.0,2025-01-01T09:00:00
AAB011,34.58517,-117.41158,1233.0,105.3,0,1.0,2025-01-01T09:28:33.420757
AAB011,34.58517,-117.41158,1233.0,279.0,50,1.0,2025-01-01T09:58:33.420757
AAB011,34.63603,-117.8064,1263.0,279.0,0,1.0,2025-01-01T10:25:51.426944
AAB011,34.63603,-117.8064,1263.0,214.2,50,1.0,2025-01-01T10:55:51.426944
AAB011,34.59195,-117.84279,1265.0,214.2,0,1.0,2025-01-01T11:00:16.828028
AAB011,34.59195,-117.84279,1265.0,34.2,50,1.0,2025-01-01T11:30:16.828028
AAB011,34.63603,-117.8064,1263.0,34.2,0,1.0,2025-01-01T11:34:42.229112
AAB012,34.50429,-117.67937,1177.0,277.6,50,1.0,2025-01-01T09:00:00
AAB012,34.51561,-117.78236,1178.0,277.6,0,1.0,2025-01-01T09:07:06.394182
AAB012,34.51561,-117.78236,1178.0,350.6,50,1.0,2025-01-01T09:37:06.394182
AAB012,34.6767,-117.81464,1263.0,350.6,0,1.0,2025-01-01T09:50:39.492176
AAB012,34.6767,-117.81464,1263.0,161.7,50,1.0,2025-01-01T10:20:39.492176
AAB012,34.45618,-117.72606,1181.0,161.7,0,1.0,2025-01-01T10:39:56.242094
AAB012,34.45618,-117.72606,1181.0,69.5,50,1.0,2025-01-01T11:09:56.242094
AAB012,34.57273,-117.34634,1235.0,69.5,0,1.0,2025-01-01T11:37:39.050711
AAB013,34.51561,-117.78236,1178.0,77.1,50,1.0,2025-01-01T10:00:00
AAB013,34.58517,-117.41158,1233.0,77.1,0,1.0,2025-01-01T10:25:59.823898
AAB013,34.58517,-117.41158,1233.0,285.5,50,1.0,2025-01-01T10:55:59.823898
AAB013,34.6767,-117.81464,1263.0,285.5,0,1.0,2025-01-01T11:24:33.244655
AAB013,34.6767,-117.81464,1263.0,195.3,50,1.0,2025-01-01T11:54:33.244655
AAB013,34.59195,-117.84279,1265.0,195.3,0,1.0,2025-01-01T12:01:50.793130
AAB014,34.57273,-117.34634,1235.0,272.8,50,1.0,2025-01-01T10:00:00
AAB014,34.59195,-117.84279,1265.0,272.8,0,1.0,2025-01-01T10:33:57.810041
AAB014,34.59195,-117.84279,1265.0,91.0,50,1.0,2025-01-01T11:03:57.810041
AAB014,34.58517,-117.41158,1233.0,91.0,0,1.0,2025-01-01T11:33:26.062130
