tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAA002,34.633367,-117.58612,1283,71.5,25,0.851,2025-01-01T12:22:19.317935
AAA002,34.639519,-117.567729,1283,67.9,25,0.85,2025-01-01T12:23:17.448461
AAA002,34.647722,-117.549545,1283,61.3,25,0.849,2025-01-01T12:24:15.578988
AAA002,34.656447,-117.532621,1283,57.9,25,0.848,2025-01-01T12:25:13.709514
AAA002,34.666834,-117.516611,1283,51.7,25,0.847,2025-01-01T12:26:11.840041
AAA002,34.677159,-117.502101,1283,49.1,25,0.846,2025-01-01T12:27:09.970568
AAA002,34.688259,-117.489654,1283,42.7,25,0.845,2025-01-01T12:28:08.101094
AAA002,34.699193,-117.479842,1283,36.4,25,0.844,2025-01-01T12:29:06.231621
AAA002,34.710025,-117.472025,1283,30.7,25,0.843,2025-01-01T12:30:04.362147
AAA002,34.720545,-117.467381,1283,19.9,25,0.842,2025-01-01T12:31:02.492674
AAA002,34.730909,-117.465126,1283,10.1,25,0.841,2025-01-01T12:32:00.623201
AAA002,34.740486,-117.465655,1283,357.4,25,0.84,2025-01-01T12:32:58.753727
AAA002,34.748415,-117.469156,1283,340.1,25,0.839,2025-01-01T12:33:56.884254
AAA003,34.742682,-117.469751,1283,59.8,25,0.999,2025-01-01T09:54:09
AAA003,34.749378,-117.476224,1283,321.5,25,0.998,2025-01-01T09:55:07.130527
AAA003,34.754362,-117.485437,1283,303.4,25,0.997,2025-01-01T09:56:05.261053
AAA003,34.758206,-117.497362,1283,291.4,25,0.996,2025-01-01T09:57:03.391580
AAA003,34.760439,-117.51064,1283,281.6,25,0.995,2025-01-01T09:58:01.522106
AAA003,34.760615,-117.526118,1283,270.8,25,0.994,2025-01-01T09:58:59.652633
AAA003,34.759142,-117.543259,1283,264.0,25,0.993,2025-01-01T09:59:57.783160
AAA003,34.756007,-117.561422,1283,258.1,25,0.992,2025-01-01T10:00:55.913686
AAA003,34.751433,-117.579417,1283,252.8,25,0.991,2025-01-01T10:01:54.044213
AAA003,34.744932,-117.597915,1283,246.8,25,0.99,2025-01-01T10:02:52.174739
AAA003,34.737001,-117.616013,1283,241.9,25,0.989,2025-01-01T10:03:50.305266
AAA003,34.727975,-117.633844,1283,238.4,25,0.988,2025-01-01T10:04:48.435792
AAA003,34.717833,-117.649982,1283,232.6,25,0.987,2025-01-01T10:05:46.566319
AAA003,34.707059,-117.66466,1283,228.2,25,0.986,2025-01-01T10:06:44.696846
AAA003,34.69619,-117.676836,1283,222.6,25,0.985,2025-01-01T10:07:42.827372
AAA003,34.684678,-117.687453,1283,217.2,25,0.984,2025-01-01T10:08:40.957899
AAA003,34.673137,-117.695473,1283,209.8,25,0.983,2025-01-01T10:09:39.088425
AAA003,34.662511,-117.70036,1283,200.7,25,0.982,2025-01-01T10:10:37.218952
AAA003,34.652278,-117.702424,1283,189.4,25,0.981,2025-01-01T10:11:35.349479
AAA003,34.64289,-117.702044,1283,178.1,25,0.98,2025-01-01T10:12:33.480005
AAA003,34.635348,-117.697968,1283,156.0,25,0.979,2025-01-01T10:13:31.610532
AAA003,34.62864,-117.691703,1283,142.5,25,0.978,2025-01-01T10:14:29.741058
AAA003,34.623878,-117.682729,1283,122.8,25,0.977,2025-01-01T10:15:27.871585
AAA003,34.620538,-117.671341,1283,109.6,25,0.976,2025-01-01T10:16:26.002111
AAA003,34.618468,-117.658043,1283,100.7,25,0.975,2025-01-01T10:17:24.132638
AAA003,34.618296,-117.642508,1283,90.8,25,0.974,2025-01-01T10:18:22.263165
AAA003,34.62001,-117.625846,1283,82.9,25,0.973,2025-01-01T10:19:20.393691
AAA003,34.623342,-117.608032,1283,77.2,25,0.972,2025-01-01T10:20:18.524218
AAA003,34.628544,-117.59008,1283,70.6,25,0.971,2025-01-01T10:21:16.654744
AAA003,34.635309,-117.571829,1283,65.7,25,0.97,2025-01-01T10:22:14.785271
AAA003,34.642846,-117.553252,1283,63.7,25,0.969,2025-01-01T10:23:12.915798
AAA003,34.651422,-117.536315,1283,58.4,25,0.968,2025-01-01T10:24:11.046324
AAA003,34.661085,-117.519953,1283,54.3,25,0.967,2025-01-01T10:25:09.176851
AAA003,34.671449,-117.505423,1283,49.1,25,0.966,2025-01-01T10:26:07.307377
AAA003,34.682323,-117.493371,1283,42.3,25,0.965,2025-01-01T10:27:05.437904
AAA003,34.693566,-117.483121,1283,36.9,25,0.964,2025-01-01T10:28:03.568431
AAA003,34.704612,-117.475673,1283,29.0,25,0.963,2025-01-01T10:29:01.698957
AAA003,34.715116,-117.470334,1283,22.7,25,0.962,2025-01-01T10:29:59.829484
AAA003,34.724661,-117.467769,1283,12.5,25,0.961,2025-01-01T10:30:57.960010
AAA003,34.733283,-117.468797,1283,354.4,25,0.96,2025-01-01T10:31:56.090537
AAA003,34.741205,-117.472991,1283,336.5,25,0.959,2025-01-01T10:32:54.221063
AAA003,34.747631,-117.479786,1283,319.0,25,0.958,2025-01-01T10:33:52.351590
AAA003,34.752973,-117.489013,1283,305.2,25,0.957,2025-01-01T10:34:50.482117
AAA003,34.75688,-117.500216,1283,293.0,25,0.956,2025-01-01T10:35:48.612643
AAA003,34.758701,-117.513727,1283,279.3,25,0.955,2025-01-01T10:36:46.743170
AAA003,34.758378,-117.529402,1283,268.6,25,0.954,2025-01-01T10:37:44.873696
AAA003,34.756352,-117.545855,1283,261.5,25,0.953,2025-01-01T10:38:43.004223
AAA003,34.753125,-117.563737,1283,257.6,25,0.952,2025-01-01T10:39:41.134750
AAA003,34.748108,-117.58219,1283,251.7,25,0.951,2025-01-01T10:40:39.265276
AAA003,34.741844,-117.600542,1283,247.4,25,0.95,2025-01-01T10:41:37.395803
AAA003,34.734381,-117.618293,1283,242.9,25,0.949,2025-01-01T10:42:35.526329
AAA003,34.724887,-117.635905,1283,236.7,25,0.948,2025-01-01T10:43:33.656856
AAA003,34.71518,-117.651818,1283,233.4,25,0.947,2025-01-01T10:44:31.787382
AAA003,34.704689,-117.666717,1283,229.4,25,0.946,2025-01-01T10:45:29.917909
AAA003,34.693164,-117.678733,1283,220.6,25,0.945,2025-01-01T10:46:28.048436
AAA003,34.681907,-117.689208,1283,217.4,25,0.944,2025-01-01T10:47:26.178962
AAA003,34.67052,-117.696619,1283,208.2,25,0.943,2025-01-01T10:48:24.309489
AAA003,34.660344,-117.701657,1283,202.2,25,0.942,2025-01-01T10:49:22.440015
AAA003,34.649889,-117.704015,1283,190.5,25,0.941,2025-01-01T10:50:20.570542
AAA003,34.640478,-117.703206,1283,176.0,25,0.94,2025-01-01T10:51:18.701069
AAA003,34.632029,-117.699733,1283,161.3,25,0.939,2025-01-01T10:52:16.831595
AAA003,34.624906,-117.693113,1283,142.6,25,0.938,2025-01-01T10:53:14.962122
AAA003,34.620009,-117.684324,1283,124.1,25,0.937,2025-01-01T10:54:13.092648
AAA003,34.616784,-117.672951,1283,109.0,25,0.936,2025-01-01T10:55:11.223175
AAA003,34.614734,-117.659054,1283,100.2,25,0.935,2025-01-01T10:56:09.353702
AAA003,34.614512,-117.643216,1283,91.0,25,0.934,2025-01-01T10:57:07.484228
AAA003,34.616036,-117.626113,1283,83.8,25,0.933,2025-01-01T10:58:05.614755
AAA003,34.619322,-117.608605,1283,77.1,25,0.932,2025-01-01T10:59:03.745281
AAA003,34.624705,-117.590522,1283,70.1,25,0.931,2025-01-01T11:00:01.875808
AAA003,34.631556,-117.572213,1283,65.5,25,0.93,2025-01-01T11:01:00.006334
AAA003,34.639788,-117.553572,1283,61.8,25,0.929,2025-01-01T11:01:58.136861
AAA003,34.648357,-117.535826,1283,59.6,25,0.928,2025-01-01T11:02:56.267388
AAA003,34.657988,-117.519415,1283,54.5,25,0.927,2025-01-01T11:03:54.397914
AAA003,34.668951,-117.505156,1283,46.9,25,0.926,2025-01-01T11:04:52.528441
AAA003,34.679676,-117.492511,1283,44.1,25,0.925,2025-01-01T11:05:50.658967
AAA003,34.691,-117.482501,1283,36.0,25,0.924,2025-01-01T11:06:48.789494
AAA003,34.702539,-117.474343,1283,30.2,25,0.923,2025-01-01T11:07:46.920021
AAA003,34.713258,-117.469358,1283,20.9,25,0.922,2025-01-01T11:08:45.050547
AAA003,34.722831,-117.467176,1283,10.6,25,0.921,2025-01-01T11:09:43.181074
AAA003,34.731613,-117.467768,1283,356.8,25,0.92,2025-01-01T11:10:41.311600
AAA003,34.739811,-117.471104,1283,341.5,25,0.919,2025-01-01T11:11:39.442127
AAA003,34.746304,-117.477939,1283,319.1,25,0.918,2025-01-01T11:12:37.572653
AAA003,34.751241,-117.487154,1283,303.1,25,0.917,2025-01-01T11:13:35.703180
AAA003,34.754959,-117.499183,1283,290.6,25,0.916,2025-01-01T11:14:33.833707
AAA003,34.757082,-117.513199,1283,280.5,25,0.915,2025-01-01T11:15:31.964233
AAA003,34.757125,-117.528981,1283,270.2,25,0.914,2025-01-01T11:16:30.094760
AAA003,34.755702,-117.545539,1283,264.0,25,0.913,2025-01-01T11:17:28.225286
AAA003,34.752133,-117.563384,1283,256.3,25,0.912,2025-01-01T11:18:26.355813
AAA003,34.746703,-117.581415,1283,249.9,25,0.911,2025-01-01T11:19:24.486340
AAA003,34.740436,-117.59945,1283,247.1,25,0.91,2025-01-01T11:20:22.616866
AAA003,34.732095,-117.617387,1283,240.5,25,0.909,2025-01-01T11:21:20.747393
AAA003,34.723234,-117.634936,1283,238.4,25,0.908,2025-01-01T11:22:18.877919
AAA003,34.713296,-117.651416,1283,233.7,25,0.907,2025-01-01T11:23:17.008446
AAA003,34.702875,-117.665906,1283,228.8,25,0.906,2025-01-01T11:24:15.138973
AAA003,34.692039,-117.678909,1283,224.6,25,0.905,2025-01-01T11:25:13.269499
AAA003,34.680849,-117.688837,1283,216.1,25,0.904,2025-01-01T11:26:11.400026
AAA003,34.669879,-117.696275,1283,209.1,25,0.903,2025-01-01T11:27:09.530552
AAA003,34.659195,-117.701023,1283,200.1,25,0.902,2025-01-01T11:28:07.661079
AAA003,34.649014,-117.702822,1283,188.3,25,0.901,2025-01-01T11:29:05.791605
AAA003,34.640142,-117.702434,1283,177.9,25,0.9,2025-01-01T11:30:03.922132
AAA003,34.632509,-117.698773,1283,158.5,25,0.899,2025-01-01T11:31:02.052659
AAA003,34.625455,-117.691796,1283,140.9,25,0.898,2025-01-01T11:32:00.183185
AAA003,34.620117,-117.682483,1283,124.9,25,0.897,2025-01-01T11:32:58.313712
AAA003,34.617014,-117.670694,1283,107.7,25,0.896,2025-01-01T11:33:56.444238
AAA003,34.615235,-117.656722,1283,98.8,25,0.895,2025-01-01T11:34:54.574765
AAA003,34.614699,-117.641443,1283,92.4,25,0.894,2025-01-01T11:35:52.705292
AAA003,34.616822,-117.624937,1283,81.1,25,0.893,2025-01-01T11:36:50.835818
AAA003,34.619979,-117.606699,1283,78.1,25,0.892,2025-01-01T11:37:48.966345
AAA003,34.624747,-117.588343,1283,72.5,25,0.891,2025-01-01T11:38:47.096871
AAA003,34.631398,-117.569573,1283,66.7,25,0.89,2025-01-01T11:39:45.227398
AAA003,34.639376,-117.551697,1283,61.5,25,0.889,2025-01-01T11:40:43.357924
AAA003,34.64842,-117.533855,1283,58.4,25,0.888,2025-01-01T11:41:41.488451
AAA003,34.658313,-117.517473,1283,53.7,25,0.887,2025-01-01T11:42:39.618978
AAA003,34.668738,-117.503165,1283,48.5,25,0.886,2025-01-01T11:43:37.749504
AAA003,34.680198,-117.491094,1283,40.9,25,0.885,2025-01-01T11:44:35.880031
AAA003,34.691135,-117.481056,1283,37.0,25,0.884,2025-01-01T11:45:34.010557
AAA003,34.702685,-117.473218,1283,29.2,25,0.883,2025-01-01T11:46:32.141084
AAA003,34.713004,-117.46855,1283,20.4,25,0.882,2025-01-01T11:47:30.271611
AAA003,34.723043,-117.466436,1283,9.8,25,0.881,2025-01-01T11:48:28.402137
AAA003,34.732434,-117.466956,1283,357.4,25,0.88,2025-01-01T11:49:26.532664
AAA003,34.740299,-117.470953,1283,337.3,25,0.879,2025-01-01T11:50:24.663190
AAA003,34.747375,-117.477618,1283,322.3,25,0.878,2025-01-01T11:51:22.793717
AAA003,34.752404,-117.486817,1283,303.6,25,0.877,2025-01-01T11:52:20.924243
AAA003,34.756038,-117.498429,1283,290.9,25,0.876,2025-01-01T11:53:19.054770
AAA003,34.758265,-117.511843,1283,281.4,25,0.875,2025-01-01T11:54:17.185297
AAA003,34.75827,-117.527156,1283,270.0,25,0.874,2025-01-01T11:55:15.315823
AAA003,34.756932,-117.543565,1283,264.3,25,0.873,2025-01-01T11:56:13.446350
AAA003,34.753576,-117.561597,1283,257.2,25,0.872,2025-01-01T11:57:11.576876
AAA003,34.748801,-117.579707,1283,252.2,25,0.871,2025-01-01T11:58:09.707403
AAA003,34.742332,-117.598088,1283,246.8,25,0.87,2025-01-01T11:59:07.837930
AAA003,34.734684,-117.616051,1283,242.6,25,0.869,2025-01-01T12:00:05.968456
AAA003,34.725202,-117.633323,1283,236.3,25,0.868,2025-01-01T12:01:04.098983
AAA003,34.715672,-117.649452,1283,234.3,25,0.867,2025-01-01T12:02:02.229509
AAA003,34.705514,-117.663775,1283,229.2,25,0.866,2025-01-01T12:03:00.360036
AAA003,34.694234,-117.676314,1283,222.4,25,0.865,2025-01-01T12:03:58.490563
AAA003,34.683303,-117.68668,1283,217.9,25,0.864,2025-01-01T12:04:56.621089
AAA003,34.672204,-117.694008,1283,208.5,25,0.863,2025-01-01T12:05:54.751616
AAA003,34.661308,-117.698922,1283,200.4,25,0.862,2025-01-01T12:06:52.882142
AAA003,34.651719,-117.701137,1283,190.8,25,0.861,2025-01-01T12:07:51.012669
AAA003,34.643086,-117.700721,1283,177.7,25,0.86,2025-01-01T12:08:49.143195
AAA003,34.635382,-117.696622,1283,156.4,25,0.859,2025-01-01T12:09:47.273722
AAA003,34.629172,-117.689982,1283,138.7,25,0.858,2025-01-01T12:10:45.404249
AAA003,34.623678,-117.680945,1283,126.5,25,0.857,2025-01-01T12:11:43.534775
AAA003,34.619954,-117.669012,1283,110.8,25,0.856,2025-01-01T12:12:41.665302
AAA003,34.61768,-117.655202,1283,101.3,25,0.855,2025-01-01T12:13:39.795828
AAA003,34.61799,-117.640217,1283,88.6,25,0.854,2025-01-01T12:14:37.926355
AAA003,34.620155,-117.623782,1283,80.9,25,0.853,2025-01-01T12:15:36.056882
AAA003,34.623327,-117.605587,1283,78.0,25,0.852,2025-01-01T12:16:34.187408
AAA003,34.628188,-117.58732,1283,72.1,25,0.851,2025-01-01T12:17:32.317935
AAA003,34.634643,-117.568928,1283,66.9,25,0.85,2025-01-01T12:18:30.448461
AAA003,34.642592,-117.551188,1283,61.4,25,0.849,2025-01-01T12:19:28.578988
AAA003,34.65193,-117.533849,1283,56.8,25,0.848,2025-01-01T12:20:26.709514
AAA003,34.662035,-117.518109,1283,52.0,25,0.847,2025-01-01T12:21:24.840041
AAA003,34.672895,-117.503281,1283,48.3,25,0.846,2025-01-01T12:22:22.970568
AAA003,34.683714,-117.490457,1283,44.3,25,0.845,2025-01-01T12:23:21.101094
AAA003,34.694969,-117.480732,1283,35.4,25,0.844,2025-01-01T12:24:19.231621
AAA003,34.705679,-117.473103,1283,30.3,25,0.843,2025-01-01T12:25:17.362147
AAA003,34.7162,-117.468184,1283,21.0,25,0.842,2025-01-01T12:26:15.492674
AAA003,34.726651,-117.46605,1283,9.5,25,0.841,2025-01-01T12:27:13.623201
AAA003,34.735826,-117.466894,1283,355.7,25,0.84,2025-01-01T12:28:11.753727
AAA003,34.743712,-117.47063,1283,338.7,25,0.839,2025-01-01T12:29:09.884254
